epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,1.4228533308241749,1.1114006891650943,0.5532840033564727,0.6716456348184393,0.4606786790553325,0.580076672284357
2,0.9131485759798181,0.9967756429161879,0.7233961400564498,0.6816894154004636,0.6483008279970595,0.6171037901771727
3,0.7675260142581997,0.9755546324590172,0.7734762376992905,0.6904455318053052,0.7168419538522497,0.6313238970305738
4,0.6855820231710857,0.8583116540889165,0.8015485544282553,0.7406644347154262,0.7595870951723535,0.709212671146036
5,0.6242862227138734,0.8554549701291202,0.823823327484934,0.7483904197785217,0.7915596524908081,0.707723493919013
6,0.5825523283886449,0.8016219328136257,0.8399572812571515,0.7818696883852692,0.8133416461615096,0.7731853975016424
7,0.5554576270303297,0.820338375035586,0.8485391715615226,0.7702807107906258,0.8259424610452683,0.7438938320944448
8,0.5301385404580027,0.7364832327103694,0.8551376916622168,0.8068503734226113,0.8361842927728569,0.8055661870264639
9,0.5090373677932404,0.7671328046918683,0.8615455030894805,0.7885655421066186,0.8458624495587986,0.7814570730429118
10,0.4931919168385645,0.8395290068980809,0.8669234876802197,0.7553438063353077,0.8535510636051162,0.7240562098473272
11,0.48279591922411175,0.7522653568638697,0.8692882752307575,0.7957764614988411,0.855036698795757,0.7862535057000745
12,0.47320481279102034,0.7852201176979494,0.8721870470669006,0.7906258047901107,0.8586462068143113,0.7831550657049915
13,0.4557365278387808,0.7851873164228518,0.8776413151270119,0.7978367241823332,0.8657440777999111,0.7881212841712381
14,0.45348703404050894,0.7341519626331888,0.8771454725760928,0.8040175122328097,0.8637529373280711,0.7999273399561767
15,0.4487496982728219,0.7782344751716228,0.8782515828819895,0.7852176152459439,0.8660713093604376,0.7707888169669944
16,0.43600126967267155,0.7823933769010742,0.8812266381875048,0.787792943600309,0.8715771851389698,0.7738997242300562
