epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,1.3980936455841138,2.2701475620269775,0.5744092219020173,0.05102040816326531,0.5051434220470394,0.008090614886731391
2,0.8385553594922699,2.326869487762451,0.7616522574447646,0.08163265306122448,0.7222593549482124,0.012578616352201257
3,0.7315842226900583,2.5842037200927734,0.7940441882804995,0.07142857142857142,0.7682491169588035,0.011111111111111112
4,0.6711127138092011,3.0300097465515137,0.8109510086455332,0.061224489795918366,0.7905058498438008,0.009615384615384616
5,0.6339534532897868,2.0712528228759766,0.8230547550432277,0.21428571428571427,0.8087684237766354,0.029411764705882356
6,0.6052460957523954,2.482893705368042,0.8326993275696446,0.16326530612244897,0.8204173579322643,0.023391812865497075
7,0.5796844007096305,1.3864023685455322,0.8363496637848223,0.5408163265306123,0.8243627112601813,0.05849889624724062
8,0.5639271247295321,1.6691778898239136,0.8423823246878002,0.37755102040816324,0.8336692805964535,0.04567901234567901
9,0.5541477169553095,1.7041347026824951,0.84388088376561,0.40816326530612246,0.8346900892199901,0.04830917874396135
10,0.5385906482223819,0.83082115650177,0.8479538904899135,0.7448979591836735,0.8397120453441653,0.07115009746588694
11,0.5324443705395708,1.5862915515899658,0.851911623439001,0.42857142857142855,0.8451962114339878,0.049999999999999996
12,0.5223827413603391,2.638608694076538,0.8527185398655139,0.15306122448979592,0.8463440793138194,0.022123893805309738
13,0.5162238500177803,0.8513426780700684,0.8546013448607108,0.7448979591836735,0.8483564814473948,0.07115009746588694
14,0.5024042102239318,1.5312910079956055,0.8595965417867435,0.5408163265306123,0.8535066086819659,0.05849889624724062
15,0.5010419790442464,1.2564404010772705,0.8610182516810759,0.6122448979591837,0.8554555306912323,0.06329113924050633
16,0.48661857679071163,0.5937624573707581,0.8665513928914506,0.8469387755102041,0.8618019565227947,0.07642725598526703
17,0.48264090888667405,0.7705538868904114,0.8649375600384246,0.7755102040816326,0.8602768256320519,0.07279693486590039
18,0.47699762913381444,0.9644637107849121,0.8672046109510086,0.6938775510204082,0.8623511502480691,0.06827309236947791
19,0.4755597062046773,1.5749318599700928,0.8657444764649376,0.5306122448979592,0.8610713850919406,0.05777777777777778
20,0.4648335556246476,0.5645189881324768,0.8695100864553315,0.8469387755102041,0.8658783563316743,0.07642725598526703
21,0.4612671681623065,0.6525640487670898,0.8697406340057637,0.7857142857142857,0.8664922407367591,0.07333333333333333
22,0.4560997873527516,0.7526068687438965,0.8727377521613833,0.7346938775510204,0.8688342630087006,0.07058823529411765
23,0.44736011117668134,2.030132293701172,0.8724687800192122,0.3673469387755102,0.870291100250341,0.04477611940298507
24,0.444160198462227,0.6778006553649902,0.875312199807877,0.8469387755102041,0.872493996567774,0.07642725598526703
