"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","improved_gnn_lstm","sequence","30118","30118","9","1221.4441969394684","928269","928269","0","3.541065216064453","22","23","0.8807025698917591","0.875033616006836","0.8689724524867835","0.8810186479708778","0.8680555579833021","0.875033616006836","0.8582764711508629","0.10133087829106792","0.7137895405125663","0.26390402926429374","acc16_gyro_hr","overlapping","protocol12","protocol"
