"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","gnn_lstm","sequence","30118","30118","9","863.4805550575256","246412","246412","0","0.9399871826171875","13","23","0.774487017730261","0.7514235095023007","0.7545425366497955","0.7750170769304385","0.7662618430147711","0.7514235095023007","0.7585624196859374","0.14139070543668875","0.6098883168855065","0.2434613952453825","acc16_hr","overlapping","protocol12","protocol"
