"dataset","eval_protocol","model","eval_unit","fold","fold_subject","test_subject","validation_subject","n_train_windows","n_val_windows","n_test_windows","n_test_windows_raw","n_train_eval_samples","n_val_eval_samples","n_test_eval_samples","n_test_predictions","n_test_classes","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","feature_set","window_type","task","sessions"
"pamap2","loso","gnn_lstm","sequence","1","101","101","102","22221","4095","3883","3883","22158","4086","3874","3874","12","246412","246412","0","0.9399871826171875","0.6966959215281363","0.6950843014732885","0.6463275142269312","0.6430319287520023","0.7840091455867829","0.6950843014732885","acc16_hr","overlapping","protocol12","protocol"
"pamap2","loso","gnn_lstm","sequence","2","102","102","103","23396","2708","4095","4095","23333","2699","4086","4086","12","246412","246412","0","0.9399871826171875","0.819627998042095","0.8034977597517069","0.7989144032666706","0.813544659326785","0.8362291256222535","0.8034977597517069","acc16_hr","overlapping","protocol12","protocol"
"pamap2","loso","gnn_lstm","sequence","3","103","103","104","23892","3599","2708","2708","23829","3590","2699","2699","8","246412","246412","0","0.9399871826171875","0.8384586884031122","0.8212690190408941","0.5554881308131792","0.8394747841311547","0.577867341406962","0.5475126793605961","acc16_hr","overlapping","protocol12","protocol"
"pamap2","loso","gnn_lstm","sequence","4","104","104","105","22364","4236","3599","3599","22301","4227","3590","3590","10","246412","246412","0","0.9399871826171875","0.8782729805013928","0.8819503819216774","0.729467268811375","0.8798798500327445","0.7387303129776317","0.7349586516013978","acc16_hr","overlapping","protocol12","protocol"
"pamap2","loso","gnn_lstm","sequence","5","105","105","106","22076","3887","4236","4236","22013","3878","4227","4227","12","246412","246412","0","0.9399871826171875","0.8351076413532056","0.7812821512247918","0.7885538455731798","0.8283548070805636","0.8296558400392456","0.7812821512247918","acc16_hr","overlapping","protocol12","protocol"
"pamap2","loso","gnn_lstm","sequence","6","106","106","107","22695","3617","3887","3887","22632","3608","3878","3878","12","246412","246412","0","0.9399871826171875","0.7741103661681279","0.6876432260962703","0.6776872493627146","0.768856943047471","0.6988493154859897","0.6876432260962703","acc16_hr","overlapping","protocol12","protocol"
"pamap2","loso","gnn_lstm","sequence","7","107","107","108","22506","4076","3617","3617","22443","4067","3608","3608","11","246412","246412","0","0.9399871826171875","0.9104767184035477","0.8777095240780384","0.8186721807758102","0.9108767119094792","0.8428694067689517","0.8045670637382019","acc16_hr","overlapping","protocol12","protocol"
"pamap2","loso","gnn_lstm","sequence","8","108","108","109","26025","98","4076","4076","25962","89","4067","4067","12","246412","246412","0","0.9399871826171875","0.4900417998524711","0.4795797198027423","0.412418538099508","0.4435282711656986","0.5076281777896303","0.4795797198027423","acc16_hr","overlapping","protocol12","protocol"
"pamap2","loso","gnn_lstm","sequence","9","109","109","101","26218","3883","98","98","26155","3874","89","89","1","246412","246412","0","0.9399871826171875","0.5842696629213483","0.5842696629213483","0.061465721040189124","0.7375886524822693","0.08333333333333333","0.04868913857677903","acc16_hr","overlapping","protocol12","protocol"
