dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,9,0.40040271284037393,0.8994699990521676,0.22981081110606372,0.008694725760026797,0.04436318046887991,0.4444444444444444,0.1111111111111111,0.2222222222222222
