"dataset","eval_protocol","model","eval_unit","fold","fold_subject","test_subject","validation_subject","n_train_windows","n_val_windows","n_test_windows","n_test_windows_raw","n_train_eval_samples","n_val_eval_samples","n_test_eval_samples","n_test_predictions","n_test_classes","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","feature_set","window_type","task","sessions"
"pamap2","loso","improved_gnn_lstm_attn_adj","sequence","1","101","101","102","22221","4095","3883","3883","22158","4086","3874","3874","12","928753","928753","0","3.5429115295410156","0.8828084667010841","0.8827606484274028","0.8850290419165284","0.8815903250027248","0.8979075581781965","0.8827606484274028","acc16_gyro_hr","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm_attn_adj","sequence","2","102","102","103","23396","2708","4095","4095","23333","2699","4086","4086","12","928753","928753","0","3.5429115295410156","0.869309838472834","0.8730088635946786","0.8708482970430528","0.8678384623918091","0.8890408367142383","0.8730088635946786","acc16_gyro_hr","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm_attn_adj","sequence","3","103","103","104","23892","3599","2708","2708","23829","3590","2699","2699","8","928753","928753","0","3.5429115295410156","0.9270100037050759","0.917559134065684","0.6181440555563588","0.9289364648221022","0.6270038481109773","0.6117060893771227","acc16_gyro_hr","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm_attn_adj","sequence","4","104","104","105","22364","4236","3599","3599","22301","4227","3590","3590","10","928753","928753","0","3.5429115295410156","0.8994428969359332","0.8989841875320167","0.7485968367029366","0.8976595576616745","0.761076902166455","0.7491534896100139","acc16_gyro_hr","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm_attn_adj","sequence","5","105","105","106","22076","3887","4236","4236","22013","3878","4227","4227","12","928753","928753","0","3.5429115295410156","0.8982730068606577","0.8898369375736973","0.8918679384882066","0.8981249740724561","0.8995357699461857","0.8898369375736973","acc16_gyro_hr","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm_attn_adj","sequence","6","106","106","107","22695","3617","3887","3887","22632","3608","3878","3878","12","928753","928753","0","3.5429115295410156","0.8849922640536358","0.8088957846258631","0.8047596750835914","0.8831891041808506","0.8120196658537789","0.8088957846258631","acc16_gyro_hr","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm_attn_adj","sequence","7","107","107","108","22506","4076","3617","3617","22443","4067","3608","3608","11","928753","928753","0","3.5429115295410156","0.9512195121951219","0.9271355591027473","0.8597718006471363","0.9509461589167119","0.8750176199901794","0.8498742625108516","acc16_gyro_hr","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm_attn_adj","sequence","8","108","108","109","26025","98","4076","4076","25962","89","4067","4067","12","928753","928753","0","3.5429115295410156","0.8271453159577083","0.8082827607622854","0.7800270228772875","0.80842327081546","0.8298557533825162","0.8082827607622854","acc16_gyro_hr","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm_attn_adj","sequence","9","109","109","101","26218","3883","98","98","26155","3874","89","89","1","928753","928753","0","3.5429115295410156","0.5842696629213483","0.5842696629213483","0.061465721040189124","0.7375886524822693","0.08333333333333333","0.04868913857677903","acc16_gyro_hr","overlapping","protocol12","protocol"
