dataset,eval_protocol,model,subject,n_predictions,n_true_classes,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,dominant_confusion
pamap2,loso,lstm,109,98,1,0.7857142857142857,0.7857142857142857,0.07333333333333333,0.8799999999999999,0.08333333333333333,0.06547619047619048,24->17 (8)
pamap2,loso,lstm,108,4076,12,0.37463199214916587,0.3751769040836171,0.33336942508812945,0.35488820521127595,0.35973023940100646,0.3751769040836171,7->13 (406)
pamap2,loso,lstm,103,2708,8,0.8504431314623339,0.8332930280913555,0.5644515864212265,0.8539815333916808,0.5799638643086532,0.5555286853942369,3->17 (59)
pamap2,loso,lstm,104,3599,10,0.7413170325090302,0.7480166140080418,0.5876604757738574,0.7085612532645819,0.5659866639257993,0.6233471783400347,2->17 (190)
pamap2,loso,lstm,102,4095,12,0.6336996336996337,0.6468257184669144,0.5966556366603449,0.5879495626284725,0.7018595375113216,0.6468257184669144,3->16 (382)
pamap2,loso,lstm,101,3883,12,0.6783414885397888,0.6775783245533323,0.6576209455338132,0.6562505019098201,0.6987197082278348,0.6775783245533323,3->17 (157)
pamap2,loso,lstm,106,3887,12,0.8152817082582969,0.7456814960946786,0.7396081233484891,0.8106887738265778,0.7498926997716908,0.7456814960946786,2->3 (155)
pamap2,loso,lstm,107,3617,11,0.8565109206524745,0.8048946300219075,0.7426374167579808,0.8415222129453119,0.8105598887507653,0.7378200775200819,13->4 (79)
pamap2,loso,lstm,105,4236,12,0.8054768649669499,0.8142575724998179,0.8099292969331975,0.8086853933077247,0.8162928223884677,0.8142575724998179,17->3 (77)
