"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","lstm","window","30199","30199","9","231.75890564918518","217420","217420","0","0.8293914794921875","22","23","0.7003874300473526","0.7030270978862557","0.7003222111778321","0.7025870670817372","0.7216234594960439","0.7030270978862557","0.7203169368708395","0.13981235676351084","0.556031143175168","0.2157921537094436","acc16_gyro_hr","overlapping","protocol12","protocol"
