epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,1.4957702099863184,1.1236737089429722,0.5052254176519948,0.645119752768478,0.42735509335605343,0.5704940685336981
2,0.9553548652507937,0.9390561150239664,0.7068044854679991,0.6639196497553438,0.636188175690955,0.6117546532876533
3,0.7650181726229365,0.9680577105785687,0.7650469143336639,0.6626319855781612,0.7069402560086222,0.6141514911868244
4,0.6819495890249476,0.8843324142358305,0.7933099397360592,0.6883852691218131,0.7466794945232055,0.6385414792381934
5,0.6247985789182757,0.8922396234682531,0.8080326493248913,0.6917331959824877,0.7626569299156358,0.6624658455690847
6,0.5807640974468348,1.0838124132051992,0.824242886566481,0.6788565542106618,0.7860688568662214,0.6376650801619321
7,0.555778271705992,0.8173382140421664,0.8351132809520176,0.7463301570950296,0.8025407829144399,0.7270644165070052
8,0.5277182548017376,0.9024842938994919,0.8421313601342589,0.7228946690703064,0.8126916160760108,0.6891392431391107
9,0.5118748065090186,0.9182767022555556,0.8449919902357159,0.7218645377285604,0.8176297625237116,0.6887937985824241
10,0.4859616112287098,0.7818112811752426,0.8555572507437639,0.7612670615503476,0.8301022102961363,0.7453116248522197
11,0.4682153448404514,1.0069646268752994,0.862155770844458,0.7213494720576874,0.8386015058649491,0.6891313125304678
12,0.4646307602746416,0.7332692129109099,0.8638721489053323,0.7870203450939995,0.8403358691423483,0.7659204877920219
13,0.446323839971026,0.8960701031320156,0.8663132199252422,0.7398918362091167,0.8452534925129319,0.7157094061924392
14,0.4348542249141801,0.873211422586392,0.8704706690060264,0.7610095287149111,0.8506319601378083,0.7450659846617508
15,0.43306712557966864,0.9617356616536459,0.8716530627812953,0.7288179242853464,0.8524306717587532,0.7013184919741583
16,0.41937878663347644,0.7466075603199963,0.8762300709436265,0.7893381406129282,0.8575706232157868,0.7709582819790263
17,0.4149493563683539,0.8493268222668231,0.8782897246166755,0.7628122585629667,0.8589352562696785,0.7458858926664127
18,0.4092196361729769,0.8938813140458002,0.8798535357388054,0.7586917331959825,0.8626900323869018,0.7430424095681781
19,0.3897693526263786,0.8309186054832568,0.8867190479823023,0.7715683749678084,0.8692443328884528,0.7562692314257093
20,0.38511113101898264,0.8466427674267116,0.8854603707376612,0.7666752510945145,0.8689148687894382,0.7468390131331653
21,0.385768027532127,0.9326341451058644,0.8864139141048135,0.7447849600824105,0.869185834069408,0.7235914460292608
22,0.37574515350487514,0.8003340271708587,0.8895415363490732,0.773886170486737,0.8739313672656562,0.7536658969692644
23,0.37807323372203083,0.9589864388280943,0.8871004653291632,0.7301055884625289,0.8711708814159964,0.7107744389655131
24,0.37322598029186926,0.9358778144015868,0.8912197726752613,0.7391192377028071,0.8770470340558,0.7221510719953529
