dataset,model,eval_unit,fold,test_subject,validation_subject,best_epoch,last_epoch,early_stop_metric,early_stop_mode,train_loss_at_best,val_loss_at_best,train_acc_at_best,val_acc_at_best,train_macro_f1_at_best,val_macro_f1_at_best,test_acc,test_macro_f1,test_balanced_accuracy,train_val_loss_gap_at_best,train_val_acc_gap_at_best,train_val_macro_f1_gap_at_best,val_test_macro_f1_gap,val_macro_f1_drop_best_to_last,overfit_risk_score,overfit_flag_f1_gap_gt_0_15,overfit_flag_val_drop_gt_0_10,overfit_flag_val_test_gap_gt_0_15
pamap2,gnn_attention_adj,window,1,101,102,6,14,val_macro_f1,max,0.6619632287456989,0.7836492510796758,0.7966338148598173,0.7848595848595848,0.7614653435802641,0.7345960500453771,0.6373937677053825,0.5955367690170013,0.6229008117777813,0.12168602233397685,0.011774230000232477,0.026869293534886984,0.13905928102837584,0.12368117354847785,0.2896097481117407,False,True,False
pamap2,gnn_attention_adj,window,2,102,103,17,25,val_macro_f1,max,0.49681895505589163,0.580495392378183,0.851042913318516,0.8227474150664698,0.827620901019888,0.5439229018539286,0.6451770451770452,0.63833794220695,0.6633821054662788,0.08367643732229141,0.028295498252046247,0.2836979991659594,-0.0944150403530214,0.00881537122967202,0.2925133703956314,True,False,False
pamap2,gnn_attention_adj,window,3,103,104,8,16,val_macro_f1,max,0.648526091806537,0.6210844672431745,0.7968776159383895,0.8207835509863851,0.7649122583961406,0.6738912082648945,0.7592319054652881,0.48983752661778185,0.7063475085495012,-0.02744162456336252,-0.023905935047995652,0.09102105013124617,0.1840536816471126,0.055950791473752814,0.3310255232521116,False,False,True
pamap2,gnn_attention_adj,window,4,104,105,16,24,val_macro_f1,max,0.5350742935494689,0.4343638406596846,0.8370595600071543,0.8661473087818697,0.8204759556977593,0.8375695778188792,0.7007502083912198,0.5618608447749363,0.7055834138259895,-0.10071045288978431,-0.029087748774715427,-0.017093622121119867,0.27570873304394294,0.01734363677531059,0.29305236981925353,False,False,True
pamap2,gnn_attention_adj,window,5,105,106,21,29,val_macro_f1,max,0.4957570558139478,0.45261063264763873,0.8487497735096938,0.866992539233342,0.8360958142650191,0.7818093884322649,0.8536355051935789,0.8307102602603216,0.82414483999342,-0.04314642316630907,-0.018242765723648136,0.054286425832754226,-0.04890087182805669,0.01844520845241593,0.07273163428517015,False,False,False
pamap2,gnn_attention_adj,window,6,106,107,16,24,val_macro_f1,max,0.5389407919272108,0.65914272039898,0.8313284864507601,0.822781310478297,0.8174236666792872,0.7407260604325755,0.8193979933110368,0.7364711824770436,0.7296180547146743,0.12020192847176925,0.008547175972463128,0.07669760624671174,0.004254877955531922,0.038445582280966395,0.11939806648321005,False,False,False
pamap2,gnn_attention_adj,window,7,107,108,5,13,val_macro_f1,max,0.7123707922036983,1.3503992866370114,0.7778370212387807,0.5218351324828263,0.7484077874578509,0.5103009305129709,0.8067459220348355,0.7123197593960455,0.7679927927304292,0.6380284944333131,0.2560018887559544,0.23810685694487999,-0.20201882888307465,0.13745457487782703,0.375561431822707,True,True,False
pamap2,gnn_attention_adj,window,8,108,109,23,30,val_macro_f1,max,0.4237876141769856,0.9358665347099304,0.8712391930835734,0.6428571428571429,0.8614659929464049,0.06521739130434782,0.44847890088321885,0.38841137099221257,0.4542510811304257,0.5120789205329448,0.22838205022643054,0.7962486016420571,-0.32319397968786473,0.011194402798600699,0.8074430044406579,True,False,False
pamap2,gnn_attention_adj,window,9,109,101,17,25,val_macro_f1,max,0.46953722089585875,0.9188577356625242,0.8596002746204897,0.7468452227659027,0.8376693223713269,0.7289310979196847,0.17346938775510204,0.02463768115942029,0.17346938775510204,0.4493205147666654,0.11275505185458701,0.10873822445164216,0.7042934167602644,0.020354487976183333,0.8333861291880899,False,False,True
