"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","gnn_attention_adj","window","30199","30199","9","385.1165916919708","11061","11061","0","0.042194366455078125","13","23","0.70396370740753","0.6820271342388352","0.6800344573898779","0.7050526696499059","0.6862901621930977","0.6820271342388352","0.6493645151018563","0.217114686635673","0.5531248152113015","0.2386376488160256","acc16_hr","overlapping","protocol12","protocol"
