dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,gnn_attention_adj,window,9,0.3794134753109525,0.8333861291880899,0.1842858262032242,0.07098236329813447,0.04796502549035629,0.3333333333333333,0.2222222222222222,0.3333333333333333
