dataset,feature_set,window_type,task,sessions,variant_name,eval_protocol,model,eval_unit,fold,fold_subject,test_subject,validation_subject,n_train_windows,n_val_windows,n_test_windows,n_test_windows_raw,n_train_eval_samples,n_val_eval_samples,n_test_eval_samples,n_test_predictions,n_test_classes,total_params,trainable_params,non_trainable_params,parameter_size_mb_float32,standardize_input,class_balanced_loss,label_smoothing,lr,optimizer,weight_decay,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
pamap2,acc16_gyro,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,1,101,101,102,22221,4095,3883,3883,22158,4086,3874,3874,12,11820813,11820813,0,45.09282302856445,False,False,0.0,0.0003,adam,0.0,0.8913267940113577,0.8935461639493255,0.8990617542984789,0.89371072278298,0.9107775617274075,0.8935461639493255
pamap2,acc16_gyro,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,2,102,102,103,23396,2708,4095,4095,23333,2699,4086,4086,12,11820813,11820813,0,45.09282302856445,False,False,0.0,0.0003,adam,0.0,0.8788546255506607,0.8736657373191915,0.8691868299643618,0.8762047698796204,0.8890725362074727,0.8736657373191915
pamap2,acc16_gyro,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,3,103,103,104,23892,3599,2708,2708,23829,3590,2699,2699,8,11820813,11820813,0,45.09282302856445,False,False,0.0,0.0003,adam,0.0,0.8918117821415339,0.8915571097864328,0.5967264097769615,0.8936459561306618,0.603107078274745,0.5943714065242885
pamap2,acc16_gyro,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,4,104,104,105,22364,4236,3599,3599,22301,4227,3590,3590,10,11820813,11820813,0,45.09282302856445,False,False,0.0,0.0003,adam,0.0,0.9434540389972145,0.94182379169744,0.7868631385601489,0.944272754645344,0.7928502155625453,0.7848531597478666
pamap2,acc16_gyro,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,5,105,105,106,22076,3887,4236,4236,22013,3878,4227,4227,12,11820813,11820813,0,45.09282302856445,False,False,0.0,0.0003,adam,0.0,0.9188549798911758,0.9144726578237096,0.9189253507815565,0.9196332401564756,0.9261138801724078,0.9144726578237096
pamap2,acc16_gyro,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,6,106,106,107,22695,3617,3887,3887,22632,3608,3878,3878,12,11820813,11820813,0,45.09282302856445,False,False,0.0,0.0003,adam,0.0,0.890149561629706,0.8176832190403974,0.8159209844836056,0.8905348475536569,0.817387137144226,0.8176832190403974
pamap2,acc16_gyro,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,7,107,107,108,22506,4076,3617,3617,22443,4067,3608,3608,11,11820813,11820813,0,45.09282302856445,False,False,0.0,0.0003,adam,0.0,0.9675720620842572,0.9465499005804595,0.8780658031420164,0.9673049089453156,0.8916154097317016,0.8676707421987545
pamap2,acc16_gyro,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,8,108,108,109,26025,98,4076,4076,25962,89,4067,4067,12,11820813,11820813,0,45.09282302856445,False,False,0.0,0.0003,adam,0.0,0.6016719940988443,0.6002506233795282,0.5077731126045331,0.5608569125128835,0.5537053754586233,0.6002506233795282
pamap2,acc16_gyro,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,9,109,109,101,26218,3883,98,98,26155,3874,89,89,1,11820813,11820813,0,45.09282302856445,False,False,0.0,0.0003,adam,0.0,0.6404494382022472,0.6404494382022472,0.06506849315068493,0.7808219178082192,0.08333333333333333,0.05337078651685393
