dataset,model,eval_unit,metric,folds,mean,std,ci95_half_width,ci95_low,ci95_high
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,accuracy,9,0.8921557601765877,0.07757674625533645,0.050683474220153145,0.8414722859564345,0.9428392343967409
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,macro_f1,9,0.7087539891491288,0.2533965492671548,0.16555241218787448,0.5432015769612544,0.8743064013370032
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,balanced_accuracy,9,0.8812603787507608,0.07731407884136522,0.05051186484302528,0.8307485139077355,0.9317722435937861
pamap2,improved_gnn_lstm_res,sequence,accuracy,9,0.8926854373908095,0.07290693738920397,0.047632532427613256,0.8450529049631963,0.9403179698184227
pamap2,improved_gnn_lstm_res,sequence,macro_f1,9,0.7158119659884215,0.25198983469417496,0.164633358666861,0.5511786073215604,0.8804453246552825
pamap2,improved_gnn_lstm_res,sequence,balanced_accuracy,9,0.8846891141327955,0.07429562486492455,0.04853980824508405,0.8361493058877114,0.9332289223778796
