dataset,model,eval_unit,fold,test_subject,validation_subject,best_epoch,last_epoch,early_stop_metric,early_stop_mode,train_loss_at_best,val_loss_at_best,train_acc_at_best,val_acc_at_best,train_macro_f1_at_best,val_macro_f1_at_best,test_acc,test_macro_f1,test_balanced_accuracy,train_val_loss_gap_at_best,train_val_acc_gap_at_best,train_val_macro_f1_gap_at_best,val_test_macro_f1_gap,val_macro_f1_drop_best_to_last,overfit_risk_score,overfit_flag_f1_gap_gt_0_15,overfit_flag_val_drop_gt_0_10,overfit_flag_val_test_gap_gt_0_15,artifact_dir
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,1,101,102,1,9,val_macro_f1,max,0.3198998345942938,0.6297031817228952,0.9092427114360502,0.895007342143906,0.9003043747982838,0.8704781006867203,0.8002065049044915,0.8025930776761966,0.810062288991067,0.3098033471286014,0.0142353692921441,0.0298262741115635,0.0678850230105236,0.2083125601981411,0.3060238573202284,False,True,False,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,2,102,103,13,21,val_macro_f1,max,0.0367224070321036,0.3406885252745875,0.9896712810183004,0.9562801037421268,0.9894412719528832,0.6363615565560738,0.8859520313264807,0.8704405799931143,0.8709638163542545,0.3039661182424839,0.0333911772761735,0.3530797153968094,-0.2340790234370404,0.009049105936145,0.3621288213329544,True,False,False,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,3,103,104,2,10,val_macro_f1,max,0.1828590715425567,0.153550095193433,0.9474589785555416,0.9587743732590528,0.9440611093363204,0.7983172161367126,0.9466469062615784,0.6306969630037533,0.9426055071375734,-0.0293089763491236,-0.0113153947035112,0.1457438931996079,0.1676202531329592,0.0974840931123961,0.4108482394449633,False,False,True,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,4,104,105,29,30,val_macro_f1,max,0.0090365400998405,0.5083326460097395,0.997219855611856,0.9382540809084458,0.997381127189034,0.9364964445737964,0.8676880222841226,0.7045032235378237,0.8734260926202708,0.4992961059098989,0.0589657747034102,0.0608846826152376,0.2319932210359726,0.0090513920777705,0.3019292957289807,False,False,True,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,5,105,106,13,21,val_macro_f1,max,0.0370289034942377,0.3179150346581539,0.98955162858311,0.9409489427539968,0.9898626944778154,0.8621891088664287,0.9134137686302342,0.910240841195728,0.9128070195278618,0.2808861311639161,0.048602685829113,0.1276735856113866,-0.0480517323292993,0.0070122644909558,0.1346858501023424,False,False,False,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,6,106,107,11,19,val_macro_f1,max,0.0555414758802392,0.2685455321827303,0.9841816896429834,0.957039911308204,0.983871008256833,0.8670356525152304,0.908457968024755,0.8346784194683452,0.8385558516632529,0.2130040563024911,0.0271417783347793,0.1168353557416026,0.0323572330468852,0.0175796671245216,0.1667722559130094,False,False,False,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,7,107,108,7,15,val_macro_f1,max,0.0904965643840583,0.9928085996657426,0.9736220647863476,0.8062453897221539,0.9725798663478784,0.8119588251286817,0.9553769401330376,0.8639608979422548,0.9382448513593404,0.9023120352816842,0.1673766750641937,0.1606210412191968,-0.0520020728135731,0.1005779177515032,0.2611989589707001,True,True,False,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,8,108,109,1,9,val_macro_f1,max,0.3205438785673372,0.003272676262272,0.9105615900161776,1.0,0.9059981814214524,0.0833333333333333,0.7516597000245882,0.6783385661916101,0.7446779811032259,-0.3172712023050651,-0.0894384099838224,0.8226648480881191,-0.5950052328582768,0.0,0.8226648480881191,True,False,False,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,9,109,101,7,15,val_macro_f1,max,0.069383665158111,0.6281005491192414,0.980806729114892,0.8882292204439856,0.9806824824412896,0.8865611746159078,1.0,0.0833333333333333,1.0,0.5587168839611304,0.0925775086709064,0.0941213078253817,0.8032278412825744,0.034971570618336,0.9323207197262922,False,False,True,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence
pamap2,improved_gnn_lstm_res,sequence,1,101,102,8,16,val_macro_f1,max,0.0844581280118134,1.5243517304487375,0.9768932214098746,0.7660303475281449,0.9756606726165246,0.7322401818264038,0.8709344346928239,0.8694546239109183,0.8690050991545695,1.439893602436924,0.2108628738817296,0.2434204907901207,-0.1372144420845145,0.1554357721137048,0.3988562629038256,True,True,False,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence
