"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","cnn","window","30199","30199","9","170.67565894126892","302348","302348","0","1.1533660888671875","22","23","0.7398258220470877","0.7422150549385206","0.746107088978157","0.742613894690329","0.7666626123838443","0.7422150549385206","0.7541195278282553","0.12487864492002147","0.5977551785317642","0.23312264976138267","acc16_gyro_hr","overlapping","protocol12","protocol"
