dataset,eval_protocol,model,subject,n_predictions,n_true_classes,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,dominant_confusion
pamap2,loso,cnn,109,98,1,0.826530612244898,0.826530612244898,0.07541899441340782,0.9050279329608939,0.08333333333333333,0.06887755102040817,24->6 (7)
pamap2,loso,cnn,108,4076,12,0.5559371933267909,0.5225630445187005,0.49650937107918436,0.5477013095703531,0.5980532455216206,0.5225630445187005,7->13 (346)
pamap2,loso,cnn,104,3599,10,0.693248124479022,0.7072371391148022,0.5526689185922027,0.6608546229229898,0.5765564920175049,0.5893642825956685,2->17 (266)
pamap2,loso,cnn,103,2708,8,0.8552437223042836,0.8493315607368217,0.570195766255469,0.8563528018130704,0.5778875780989131,0.5662210404912146,17->2 (66)
pamap2,loso,cnn,102,4095,12,0.5836385836385837,0.6250407852273151,0.5796472233487918,0.5358422630828048,0.6908935525304062,0.6250407852273151,7->16 (368)
pamap2,loso,cnn,101,3883,12,0.7004893123873294,0.7144870397188304,0.6775588563347186,0.6617214401903742,0.6981425773663189,0.7144870397188304,4->7 (147)
pamap2,loso,cnn,107,3617,11,0.8230577826928394,0.8000150378500934,0.7366239175449835,0.8240395090806495,0.787847263260479,0.7333471180292523,17->2 (123)
pamap2,loso,cnn,106,3887,12,0.8924620529971701,0.8395248009086703,0.8397042989983231,0.8929170006904239,0.8475930189403996,0.8395248009086703,3->2 (111)
pamap2,loso,cnn,105,4236,12,0.8564683663833805,0.8522510066803345,0.8514692602187967,0.8561588617961732,0.8583077460683416,0.8522510066803345,16->17 (93)
