dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,improved_gnn_lstm_res,sequence,9,0.4394307912581005,0.8894798862317614,0.24574479634991786,0.0011406524724783848,0.06164550073772501,0.5555555555555556,0.3333333333333333,0.2222222222222222
