dataset,feature_set,window_type,task,sessions,variant_name,eval_protocol,model,eval_unit,fold,fold_subject,test_subject,validation_subject,n_train_windows,n_val_windows,n_test_windows,n_test_windows_raw,n_train_eval_samples,n_val_eval_samples,n_test_eval_samples,n_test_predictions,n_test_classes,total_params,trainable_params,non_trainable_params,parameter_size_mb_float32,standardize_input,class_balanced_loss,label_smoothing,lr,optimizer,weight_decay,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
pamap2,acc16_gyro_hr,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,1,101,101,102,22221,4095,3883,3883,22158,4086,3874,3874,12,11903373,11903373,0,45.40776443481445,False,False,0.0,0.0003,adam,0.0,0.8709344346928239,0.8690050991545695,0.8694546239109183,0.8724104085791825,0.8867529733552498,0.8690050991545695
pamap2,acc16_gyro_hr,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,2,102,102,103,23396,2708,4095,4095,23333,2699,4086,4086,12,11903373,11903373,0,45.40776443481445,False,False,0.0,0.0003,adam,0.0,0.7887909936368086,0.8133813121287958,0.7821703617267765,0.7655991751505353,0.8734745152619351,0.8133813121287958
pamap2,acc16_gyro_hr,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,3,103,103,104,23892,3599,2708,2708,23829,3590,2699,2699,8,11903373,11903373,0,45.40776443481445,False,False,0.0,0.0003,adam,0.0,0.924416450537236,0.9258038308811987,0.614640337609768,0.9266317082112786,0.614249579269057,0.6172025539207991
pamap2,acc16_gyro_hr,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,4,104,104,105,22364,4236,3599,3599,22301,4227,3590,3590,10,11903373,11903373,0,45.40776443481445,False,False,0.0,0.0003,adam,0.0,0.9256267409470752,0.9264262014160056,0.7681909437515277,0.9237161416633884,0.7763987595992318,0.7720218345133381
pamap2,acc16_gyro_hr,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,5,105,105,106,22076,3887,4236,4236,22013,3878,4227,4227,12,11903373,11903373,0,45.40776443481445,False,False,0.0,0.0003,adam,0.0,0.9037142181215992,0.8990627203020288,0.9014036633841492,0.9023204633280145,0.9112981311848757,0.8990627203020288
pamap2,acc16_gyro_hr,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,6,106,106,107,22695,3617,3887,3887,22632,3608,3878,3878,12,11903373,11903373,0,45.40776443481445,False,False,0.0,0.0003,adam,0.0,0.8994326972666323,0.8287511888195609,0.8209920128347461,0.8979821717783356,0.8200410389042797,0.8287511888195609
pamap2,acc16_gyro_hr,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,7,107,107,108,22506,4076,3617,3617,22443,4067,3608,3608,11,11903373,11903373,0,45.40776443481445,False,False,0.0,0.0003,adam,0.0,0.9484478935698448,0.9402759225592849,0.8599299086596717,0.9504754307175992,0.8648258780528638,0.8619195956793445
pamap2,acc16_gyro_hr,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,8,108,108,109,26025,98,4076,4076,25962,89,4067,4067,12,11903373,11903373,0,45.40776443481445,False,False,0.0,0.0003,adam,0.0,0.7728055077452668,0.7594957519337145,0.7421925086849027,0.775941772564486,0.7834467365400705,0.7594957519337145
pamap2,acc16_gyro_hr,overlapping,protocol12,protocol,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,9,109,109,101,26218,3883,98,98,26155,3874,89,89,1,11903373,11903373,0,45.40776443481445,False,False,0.0,0.0003,adam,0.0,1.0,1.0,0.08333333333333333,1.0,0.08333333333333333,0.08333333333333333
