dataset,eval_protocol,model,subject,n_predictions,n_true_classes,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,dominant_confusion
pamap2,loso,improved_gnn_lstm_attn_adj,109,89,1,0.9775280898876404,0.9775280898876404,0.08238636363636363,0.9886363636363636,0.08333333333333333,0.08146067415730336,24->13 (1)
pamap2,loso,improved_gnn_lstm_attn_adj,108,4067,12,0.6754364396360955,0.6205367810498182,0.5750169954319343,0.6545653496984394,0.6063358898021741,0.6205367810498182,2->3 (241)
pamap2,loso,improved_gnn_lstm_attn_adj,103,2699,8,0.9003334568358652,0.8799307686079075,0.5960294641346803,0.9004300604006831,0.6129560927841813,0.5866205124052717,3->2 (65)
pamap2,loso,improved_gnn_lstm_attn_adj,104,3590,10,0.8565459610027855,0.8587637698668974,0.6988962739973097,0.831864399415529,0.75890356283858,0.7156364748890812,3->2 (360)
pamap2,loso,improved_gnn_lstm_attn_adj,102,4086,12,0.7880567792462065,0.7567710582076169,0.7404854807433399,0.7762046620058187,0.8377876018594504,0.7567710582076169,13->12 (179)
pamap2,loso,improved_gnn_lstm_attn_adj,106,3878,12,0.8674574522949974,0.7784892841766741,0.787288731710947,0.8731217598088901,0.8132195432896333,0.7784892841766741,2->3 (131)
pamap2,loso,improved_gnn_lstm_attn_adj,107,3608,11,0.9631374722838137,0.9441494831360469,0.8729963050119506,0.9631377007775653,0.8833376927423392,0.8654703595413763,16->17 (21)
pamap2,loso,improved_gnn_lstm_attn_adj,101,3874,12,0.8784202374806401,0.8790319402339009,0.884275557956379,0.8805375771591776,0.9110375132358017,0.8790319402339009,2->3 (86)
pamap2,loso,improved_gnn_lstm_attn_adj,105,4227,12,0.8933049444050154,0.8865442587480863,0.8961330417269044,0.8943516314105331,0.914228588347462,0.8865442587480863,2->3 (86)
