"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","gnn","window","30199","30199","9","557.2092931270599","10892","10892","0","0.0415496826171875","22","23","0.7258518493989867","0.6919823998758511","0.6928273823197402","0.7287024702722347","0.7023353359587725","0.6919823998758511","0.680873391488091","0.1978916039928975","0.5674008248418043","0.2350993538083398","acc16_gyro_hr","overlapping","protocol12","protocol"
