dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,9,0.4109525385141767,0.9323207197262922,0.21238341153432283,0.04154950111896949,0.05378206347886329,0.3333333333333333,0.2222222222222222,0.3333333333333333
