epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,0.9827986106956055,0.7068395996019015,0.7729698219810771,0.8658623136976579,0.7604177829763348,0.8556210001791583
2,0.5519845420713088,0.8705566156508372,0.9333213757230617,0.8386562573929501,0.9328608702700222,0.8344967693963149
3,0.49375934690446854,0.6663477003242999,0.9513474732074795,0.8914123491838183,0.9497031965602237,0.8821075005384184
4,0.4559236592970848,0.6762359213654189,0.962109322451908,0.896143837236811,0.9601243636271332,0.8912017772359948
5,0.4416594068424931,0.5878261091165123,0.9675350881126407,0.9198012775017743,0.9660382802806406,0.913326594491119
6,0.42316946655499826,0.5763276958292135,0.9721537150800412,0.9226401703335699,0.9714071183762694,0.9169155130631984
7,0.41224493372120147,0.5485494922761068,0.976996547240034,0.9283179559971612,0.9758100831277572,0.9214340966360669
8,0.40255815881468526,0.6005519151595966,0.9800905788978073,0.9115211734090372,0.9789138222346437,0.9064010710332933
9,0.3924477527074325,0.6325516808123236,0.9821532666696561,0.9027679205110007,0.9809578922967007,0.8975937746873012
10,0.38764275718625846,0.5770153093766681,0.9849334110578001,0.921930447125621,0.984505318816546,0.9189638342142185
11,0.38287871049170075,0.643732452451802,0.9852472983274293,0.910338301395789,0.9846285121225606,0.9077673807401238
12,0.3761247129917337,0.577614398009111,0.9876238733689072,0.9254790631653655,0.9873146834473125,0.9215310274112244
13,0.3760012975776523,0.5516958185014416,0.9872203040222411,0.9280813815945115,0.9869012578328467,0.9246861593901219
14,0.3586927178509967,0.5739091523635013,0.9940361418770459,0.9257156375680151,0.9941529735886602,0.9216128993160729
15,0.3551704160240027,0.5974487483092508,0.995246849917044,0.9259522119706648,0.9953503983614147,0.9225977349353717
16,0.35484090769356674,0.6648938819847126,0.994843280570378,0.8963804116394606,0.9949318934814838,0.8906454407806753
17,0.353609842593336,0.6072122944368661,0.9950226447244518,0.9268985095812633,0.9949940811575995,0.9225381854729083
18,0.3512334102798719,0.5597105846073376,0.9961436706874132,0.9337591672581027,0.9962168107898113,0.9304754740711267
19,0.3513296238670787,0.5924060060315474,0.9957401013407471,0.9231133191388692,0.9959012171259501,0.9196932986250105
20,0.3486017730812188,0.6161980719178005,0.9970404914577822,0.9228767447362195,0.9972239019247313,0.9184814741263579
21,0.3461377403163187,0.6068916634476041,0.9978476301511143,0.927135083983913,0.9979475512889722,0.9246003602110058
22,0.3458801469342184,0.5797597286244051,0.9980718353437066,0.9313934232316063,0.9983173531301194,0.9287789321507424
23,0.34525119656431563,0.6323146918210855,0.9979821532666696,0.9247693399574166,0.9983245680924959,0.9218519573484767
24,0.34520683965016513,0.6038555016902877,0.9982511994977804,0.9252424887627159,0.9985208239530348,0.9219127008523799
25,0.34553966573105654,0.6048365334211468,0.9978476301511143,0.9254790631653655,0.997894691774511,0.9214098966505609
26,0.3437157299832792,0.6284226331025228,0.9982960405362988,0.9193281286964751,0.9984797659406972,0.9157782863905557
