dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate,artifact_dir
pamap2,cnn,window,9,0.463381481146033,0.8638550364521345,0.2952594627913766,0.0184898158892665,0.0523536185263552,0.5555555555555556,0.1111111111111111,0.2222222222222222,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\cnn\window
pamap2,gnn,window,9,0.3515820250204007,0.7963333188542443,0.2191747400312412,0.0242222608162793,0.012861294574146,0.3333333333333333,0.0,0.2222222222222222,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\gnn\window
pamap2,gnn_attention_adj,window,9,0.3539692214091782,0.8007584446731423,0.2163322117698996,0.0227976878331763,0.0157849352441439,0.3333333333333333,0.0,0.3333333333333333,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\gnn_attention_adj\window
pamap2,gnn_flatten_lstm,sequence,9,0.4026650209676571,0.9264215642436578,0.2239157448189558,0.0383980256232931,0.0424823894130376,0.4444444444444444,0.1111111111111111,0.2222222222222222,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\gnn_flatten_lstm\sequence
pamap2,gnn_learnable_adj,window,9,0.3874045200206427,0.8558572955098852,0.2418754963273501,-0.0015610790111157,0.0256365101822899,0.3333333333333333,0.0,0.2222222222222222,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\gnn_learnable_adj\window
pamap2,gnn_lstm,sequence,9,0.431423867606987,0.8870890122478237,0.2657508737371565,0.0017542416041589,0.0372235343235825,0.4444444444444444,0.0,0.2222222222222222,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\gnn_lstm\sequence
pamap2,improved_gnn_lstm,sequence,9,0.4041772387448604,0.8917425663761409,0.2104333477792124,0.0428231974952062,0.0575133871882293,0.3333333333333333,0.2222222222222222,0.2222222222222222,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\improved_gnn_lstm\sequence
pamap2,improved_gnn_lstm_attn_adj,sequence,9,0.4175434058845819,0.9284485204623798,0.2113077921354091,0.0547784586766181,0.0622836983467124,0.3333333333333333,0.2222222222222222,0.3333333333333333,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj\sequence
pamap2,lstm,window,9,0.471832545263926,0.8569611063084108,0.3258434149288549,0.0252832035308857,0.033992890746486,0.6666666666666666,0.0,0.2222222222222222,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\lstm\window
