dataset,model,eval_unit,fold,test_subject,validation_subject,best_epoch,last_epoch,early_stop_metric,early_stop_mode,train_loss_at_best,val_loss_at_best,train_acc_at_best,val_acc_at_best,train_macro_f1_at_best,val_macro_f1_at_best,test_acc,test_macro_f1,test_balanced_accuracy,train_val_loss_gap_at_best,train_val_acc_gap_at_best,train_val_macro_f1_gap_at_best,val_test_macro_f1_gap,val_macro_f1_drop_best_to_last,overfit_risk_score,overfit_flag_f1_gap_gt_0_15,overfit_flag_val_drop_gt_0_10,overfit_flag_val_test_gap_gt_0_15,artifact_dir
pamap2,cnn,window,1,101,102,6,14,val_macro_f1,max,0.2133745599452085,1.3590800804969592,0.9351514333288332,0.6234432234432234,0.9330110120975532,0.616939450386945,0.7630697913984033,0.7559626985702725,0.7708378601411364,1.1457055205517506,0.3117082098856096,0.3160715617106083,-0.1390232481833275,0.0511750029139032,0.3672465646245115,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,2,102,103,8,16,val_macro_f1,max,0.1679495153599956,0.5129036917110446,0.946871260044452,0.8962333825701625,0.9444040775267836,0.5969713053161191,0.7948717948717948,0.7686712594710641,0.7826965341518427,0.3449541763510489,0.0506378774742894,0.3474327722106646,-0.171699954154945,0.0094873908263412,0.3569201630370058,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,3,103,104,6,14,val_macro_f1,max,0.2174923244122183,0.8071016754704562,0.933073832245103,0.7602111697693804,0.930500961958298,0.6362516296677962,0.8792466765140325,0.5865291416392983,0.8612279078480776,0.5896093510582379,0.1728626624757225,0.2942493322905016,0.0497224880284979,0.0626347236860059,0.4066065440050056,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,4,104,105,12,20,val_macro_f1,max,0.1281065173730976,0.6731470346487762,0.9584600250402432,0.8550519357884797,0.956366728404344,0.8499960756839718,0.747429841622673,0.6030255838366564,0.756620595629823,0.5450405172756786,0.1034080892517635,0.1063706527203722,0.2469704918473154,0.0238995881363308,0.3772407327040186,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,5,105,106,1,9,val_macro_f1,max,0.603900349697442,0.5321137203848368,0.8241529262547563,0.852328273732956,0.8165448327654831,0.7843779052246136,0.8097261567516525,0.819830508322117,0.8181980789210613,-0.0717866293126051,-0.0281753474781997,0.0321669275408694,-0.0354526030975034,0.086516795596709,0.1186837231375784,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,6,106,107,7,15,val_macro_f1,max,0.2071686399392709,0.2711540266154612,0.9371667768230888,0.9272878075753388,0.9367823109355956,0.841854771864417,0.8767687162335992,0.7998160606404086,0.8012108333544466,0.0639853866761902,0.0098789692477501,0.0949275390711784,0.0420387112240084,0.1312974334164391,0.2682636837116261,False,True,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,7,107,108,1,9,val_macro_f1,max,0.5777195801281944,2.8945195565367587,0.8352439349506798,0.474730127576055,0.8342395844459206,0.3600431129234168,0.8490461708598286,0.7321722956188066,0.7815405645247592,2.3167999764085643,0.3605138073746248,0.4741964715225038,-0.3721291826953898,0.0742092829161016,0.5484057544386055,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,8,108,109,7,15,val_macro_f1,max,0.2012640468136378,0.3833999633789062,0.94059558117195,0.9183673469387756,0.9406246072566348,0.0797872340425532,0.3088812561334642,0.2369895013626992,0.3211500397098202,0.1821359165652684,0.0222282342331745,0.8608373732140816,-0.157202267320146,0.0023737549897298,0.8632111282038115,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,9,109,101,2,10,val_macro_f1,max,0.3193163160774344,1.094545189510936,0.9107483408345411,0.7836724182333248,0.9086543894658016,0.7775718546241922,0.8061224489795918,0.0743879472693032,0.8061224489795918,0.7752288734335016,0.1270759226012163,0.1310825348416093,0.703183907354889,0.029588594255636,0.8638550364521345,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\cnn\window
pamap2,gnn,window,1,101,102,3,11,val_macro_f1,max,0.7876330623022213,0.9174975070324572,0.7679222357229648,0.717948717948718,0.7142612335937053,0.6591145735597519,0.7110481586402266,0.6696959557088963,0.6729205561707133,0.1298644447302359,0.0499735177742468,0.0551466600339534,-0.0105813821491443,0.0054504670504953,0.0605971270844487,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro\overlapping\loso\deep\pamap2\gnn\window
