dataset,eval_protocol,model,subject,n_predictions,n_true_classes,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,dominant_confusion
pamap2,loso,gnn,109,98,1,0.24489795918367346,0.24489795918367346,0.03278688524590164,0.39344262295081966,0.08333333333333333,0.02040816326530612,24->5 (56)
pamap2,loso,gnn,108,4076,12,0.41364082433758587,0.4085769689806071,0.3560158225910248,0.3638746579837068,0.44156829228459943,0.4085769689806071,1->2 (344)
pamap2,loso,gnn,103,2708,8,0.7695716395864106,0.7305992172231429,0.5016429438365092,0.7740327895151984,0.5393752271525255,0.48706614481542854,3->2 (93)
pamap2,loso,gnn,101,3883,12,0.6299253154777235,0.6140563799866807,0.5819014857643524,0.5977462962552005,0.6351896136425086,0.6140563799866807,16->6 (276)
pamap2,loso,gnn,104,3599,10,0.7346485134759655,0.7454224514094666,0.5895833576689834,0.7190162554985252,0.6600008805687085,0.6211853761745555,7->13 (284)
pamap2,loso,gnn,102,4095,12,0.6122100122100123,0.640622214065364,0.6223314889125748,0.5963456123907395,0.7126196025111335,0.640622214065364,3->17 (368)
pamap2,loso,gnn,107,3617,11,0.7923693668786287,0.7510775128830012,0.694190560594384,0.7805479952308595,0.7526262553023352,0.6884877201427511,12->7 (126)
pamap2,loso,gnn,106,3887,12,0.7892976588628763,0.7011687552950187,0.715606092637841,0.7999325018234114,0.7493861724125055,0.7011687552950187,5->24 (145)
pamap2,loso,gnn,105,4236,12,0.8326251180358829,0.787453317631614,0.7977538022278873,0.831224448447052,0.8203301926843998,0.787453317631614,16->17 (113)
