epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,0.6809360781304614,0.32005726830608433,0.7760692824319547,0.9218403547671841,0.7283135560551001,0.8262585348311103
2,0.2525409966675626,0.19042384650397162,0.9305408271474019,0.9528824833702882,0.9260985342604503,0.8617455601947436
3,0.19605385903209796,0.25756188585387313,0.94454754330152,0.9334811529933481,0.9408052798812147,0.8271077283652487
4,0.17339332372255653,0.1989989515447921,0.9513520678685048,0.948170731707317,0.9478855726032429,0.8588198561633754
5,0.1578489774255396,0.21775267345843963,0.9553729232944503,0.9495565410199557,0.9527814755609416,0.853293701884772
6,0.15046475087639805,0.2955880532627108,0.9573170731707317,0.9343126385809313,0.9549802122278194,0.8417017513042876
7,0.13813841143822492,0.19453399745669558,0.9609402615765288,0.9442904656319291,0.9582180543113422,0.8418724719249991
8,0.13579694925685282,0.3330445463150343,0.9607635206786851,0.9298780487804879,0.9588236366342887,0.8269871092214065
9,0.10056236333494559,0.24493964393900014,0.9694238246730293,0.9520509977827051,0.9678285925099662,0.8602032512929076
10,0.08288462160134766,0.23551920412995678,0.9745934959349594,0.9478935698447893,0.9735390526151652,0.8530713600913938
