"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","gnn_lstm","sequence","30118","30118","9","1110.9081394672394","246412","246412","0","0.9399871826171875","22","23","0.7814263895344976","0.7622186487698058","0.7599031172077488","0.7834990094676764","0.7690114667467579","0.7622186487698058","0.7706381117538661","0.12086107981395644","0.6209710308533015","0.24485915129891883","acc16_gyro_hr","overlapping","protocol12","protocol"
