dataset,feature_set,window_type,task,sessions,processed_dataset_dir,variant_name,eval_protocol,model,eval_unit,n_samples,n_eval_samples,n_folds,runtime_sec,total_params,trainable_params,non_trainable_params,parameter_size_mb_float32,n_nodes,node_feat_dim,standardize_input,class_balanced_loss,label_smoothing,lr,optimizer,weight_decay,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,subject_macro_accuracy_mean,subject_macro_accuracy_std,subject_macro_f1_mean,subject_macro_f1_std
pamap2,acc16_gyro_hr,overlapping,protocol12,protocol,data\processed\canonical_protocol_only\pamap2\acc16_gyro_hr\overlapping,v2_norm_balanced_ls005,loso,improved_gnn_lstm_attn_adj,sequence,30118,30118,9,1252.7494904994965,928753,928753,0,3.5429115295410156,22,23,True,True,0.05,0.0005,adamw,0.0003,0.8503220665382828,0.8546362505330464,0.8457861861169708,0.8513051030128151,0.8470753666185865,0.8546362505330464,0.8582107742248608,0.09069435430459048,0.6890888050007304,0.25149922377508765
