dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,gnn,window,9,0.3515820250204007,0.7963333188542443,0.21917474003124124,0.02422226081627939,0.012861294574146056,0.3333333333333333,0.0,0.2222222222222222
