"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","cnn","window","30199","30199","9","170.92235922813416","300908","300908","0","1.1478729248046875","13","23","0.6980363588198285","0.7136728106030382","0.6962460775460108","0.6959869852486478","0.7067187083280317","0.7136728106030382","0.7150360598872961","0.18252835754120988","0.5623422540628219","0.2576367720184004","acc16_hr","overlapping","protocol12","protocol"
