dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,cnn,window,9,0.4863824170809337,0.9365104470913037,0.3175551460906018,0.061587574275670756,0.047763053378253366,0.7777777777777778,0.2222222222222222,0.2222222222222222
