dataset,feature_set,protocol,family,model,fold,test_subject,perturbation,severity,status,clean_accuracy,perturbed_accuracy,accuracy_drop,clean_macro_f1,perturbed_macro_f1,macro_f1_drop,most_affected_class,n_eval_samples,checkpoint_path
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,1,101,heart_rate_zero,medium,ok,0.7476178212722122,0.8253927375740406,-0.07777491630182842,0.7361933673752562,0.8269644434973583,-0.09077107612210211,ascending_stairs,3883.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,2,102,heart_rate_zero,medium,ok,0.8256410256410256,0.8244200244200244,0.0012210012210012167,0.8141982575426946,0.8174033222038012,-0.0032050646611065936,nordic_walking,4095.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,3,103,heart_rate_zero,medium,ok,0.8375184638109305,0.8035450516986706,0.033973412112259904,0.5617793754144744,0.5339489460716784,0.027830429342796004,ascending_stairs,2708.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,4,104,heart_rate_zero,medium,ok,0.7232564601278133,0.8143928869130314,-0.09113642678521805,0.5941939554048682,0.7328373181104874,-0.13864336270561917,vacuum_cleaning,3599.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,5,105,heart_rate_zero,medium,ok,0.8812559017941454,0.8467894239848914,0.03446647780925394,0.8688711890427734,0.8404870322563163,0.028384156786457115,vacuum_cleaning,4236.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,6,106,heart_rate_zero,medium,ok,0.834319526627219,0.8103936197581683,0.023925906869050717,0.7532346748665423,0.7318929829656896,0.021341691900852666,ascending_stairs,3887.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,7,107,heart_rate_zero,medium,ok,0.8396461155653857,0.8028753110312413,0.036770804534144386,0.7585723193668188,0.7905382524786234,-0.03196593311180462,ascending_stairs,3617.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,8,108,heart_rate_zero,medium,ok,0.735279685966634,0.6874386653581943,0.047841020608439644,0.6567072228704373,0.5878346838261769,0.06887253904426038,ascending_stairs,4076.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,9,109,heart_rate_zero,medium,ok,0.8877551020408163,0.8469387755102041,0.04081632653061218,0.23513513513513515,0.15285451197053407,0.08228062316460108,rope_jumping,98.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,aggregate,aggregate,heart_rate_zero,medium,ok,0.8030729494354117,0.8018146296234975,0.0012583198119142658,0.7960726360545114,0.7962505039055651,-0.0001778678510536702,ascending_stairs,30199.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,1,101,heart_rate_zero,high,ok,0.7476178212722122,0.8253927375740406,-0.07777491630182842,0.7361933673752562,0.8269644434973583,-0.09077107612210211,ascending_stairs,3883.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,2,102,heart_rate_zero,high,ok,0.8256410256410256,0.8244200244200244,0.0012210012210012167,0.8141982575426946,0.8174033222038012,-0.0032050646611065936,nordic_walking,4095.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,3,103,heart_rate_zero,high,ok,0.8375184638109305,0.8035450516986706,0.033973412112259904,0.5617793754144744,0.5339489460716784,0.027830429342796004,ascending_stairs,2708.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,4,104,heart_rate_zero,high,ok,0.7232564601278133,0.8143928869130314,-0.09113642678521805,0.5941939554048682,0.7328373181104874,-0.13864336270561917,vacuum_cleaning,3599.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,5,105,heart_rate_zero,high,ok,0.8812559017941454,0.8467894239848914,0.03446647780925394,0.8688711890427734,0.8404870322563163,0.028384156786457115,vacuum_cleaning,4236.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,6,106,heart_rate_zero,high,ok,0.834319526627219,0.8103936197581683,0.023925906869050717,0.7532346748665423,0.7318929829656896,0.021341691900852666,ascending_stairs,3887.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,7,107,heart_rate_zero,high,ok,0.8396461155653857,0.8028753110312413,0.036770804534144386,0.7585723193668188,0.7905382524786234,-0.03196593311180462,ascending_stairs,3617.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,8,108,heart_rate_zero,high,ok,0.735279685966634,0.6874386653581943,0.047841020608439644,0.6567072228704373,0.5878346838261769,0.06887253904426038,ascending_stairs,4076.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,9,109,heart_rate_zero,high,ok,0.8877551020408163,0.8469387755102041,0.04081632653061218,0.23513513513513515,0.15285451197053407,0.08228062316460108,rope_jumping,98.0,
pamap2,acc16_hr,loso,baseline,bagged_tree_entropy,aggregate,aggregate,heart_rate_zero,high,ok,0.8030729494354117,0.8018146296234975,0.0012583198119142658,0.7960726360545114,0.7962505039055651,-0.0001778678510536702,ascending_stairs,30199.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,1,101,gaussian_noise,low,ok,0.8027298480556271,0.7767190316765388,0.02601081637908831,0.8002794153552039,0.7719567831798996,0.028322632175304285,descending_stairs,3883.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,2,102,gaussian_noise,low,ok,0.7616605616605616,0.6918192918192918,0.06984126984126982,0.7275908061604767,0.6749993499155925,0.05259145624488415,walking,4095.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,3,103,gaussian_noise,low,ok,0.8822008862629247,0.8762924667651403,0.005908419497784423,0.5887702952380436,0.6380894804748531,-0.04931918523680956,standing,2708.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,4,104,gaussian_noise,low,ok,0.7816060016671298,0.7338149485968325,0.047791053070297296,0.6384496335209587,0.6518191289461501,-0.013369495425191391,sitting,3599.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,5,105,gaussian_noise,low,ok,0.8958923512747875,0.8940037771482531,0.0018885741265344258,0.8929229964538874,0.8871752725489351,0.005747723904952262,descending_stairs,4236.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,6,106,gaussian_noise,low,ok,0.8850012863390789,0.8446102392590686,0.04039104708001029,0.8054026707108618,0.788404553465743,0.016998117245118793,walking,3887.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,7,107,gaussian_noise,low,ok,0.8636991982305778,0.8515344207907105,0.012164777439867325,0.7883993716792458,0.8500275625681301,-0.06162819088888427,standing,3617.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,8,108,gaussian_noise,low,ok,0.8792934249263984,0.8837095191364083,-0.00441609421000988,0.853703942867936,0.8564625039848298,-0.002758561116893765,ironing,4076.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,9,109,gaussian_noise,low,ok,0.8877551020408163,0.8877551020408163,0.0,0.23513513513513515,0.23513513513513515,0.0,rope_jumping,98.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,aggregate,aggregate,gaussian_noise,low,ok,0.8433391834166695,0.817974105102818,0.025365078313851486,0.840708979124563,0.8204297453726971,0.02027923375186591,sitting,30199.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,1,101,gaussian_noise,medium,ok,0.8027298480556271,0.7205768735513778,0.0821529745042493,0.8002794153552039,0.724460769111201,0.07581864624400281,ironing,3883.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,2,102,gaussian_noise,medium,ok,0.7616605616605616,0.6398046398046398,0.12185592185592187,0.7275908061604767,0.6155001076969587,0.11209069846351793,walking,4095.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,3,103,gaussian_noise,medium,ok,0.8822008862629247,0.8689069423929099,0.013293943870014813,0.5887702952380436,0.6330364930047118,-0.04426619776666818,ironing,2708.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,4,104,gaussian_noise,medium,ok,0.7816060016671298,0.7502083912197832,0.03139761044734657,0.6384496335209587,0.6618690893161553,-0.023419455795196553,ironing,3599.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,5,105,gaussian_noise,medium,ok,0.8958923512747875,0.8890462700661,0.00684608120868746,0.8929229964538874,0.880727984308738,0.012195012145149398,ironing,4236.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,6,106,gaussian_noise,medium,ok,0.8850012863390789,0.7962438898893749,0.08875739644970404,0.8054026707108618,0.7569563839057157,0.048446286805146066,ironing,3887.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,7,107,gaussian_noise,medium,ok,0.8636991982305778,0.84241083771081,0.02128836051976779,0.7883993716792458,0.8421411221947764,-0.05374175051553065,ironing,3617.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,8,108,gaussian_noise,medium,ok,0.8792934249263984,0.8351324828263003,0.04416094210009813,0.853703942867936,0.8145072453407383,0.03919669752719779,ironing,4076.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,9,109,gaussian_noise,medium,ok,0.8877551020408163,0.8775510204081632,0.010204081632653073,0.23513513513513515,0.23369565217391305,0.0014394829612220938,rope_jumping,98.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,aggregate,aggregate,gaussian_noise,medium,ok,0.8433391834166695,0.790390410278486,0.05294877313818347,0.840708979124563,0.7975048166900405,0.04320416243452252,ironing,30199.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,1,101,gaussian_noise,high,ok,0.8027298480556271,0.6538758691733196,0.14885397888230745,0.8002794153552039,0.6449255323634809,0.15535388299172292,ironing,3883.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,2,102,gaussian_noise,high,ok,0.7616605616605616,0.5887667887667888,0.17289377289377283,0.7275908061604767,0.5705919077656466,0.15699889839483006,walking,4095.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,3,103,gaussian_noise,high,ok,0.8822008862629247,0.784711964549483,0.0974889217134417,0.5887702952380436,0.5275892733067199,0.06118102193132369,ironing,2708.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,4,104,gaussian_noise,high,ok,0.7816060016671298,0.7382606279522089,0.043345373714920865,0.6384496335209587,0.6370143839084993,0.0014352496124594438,ironing,3599.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,5,105,gaussian_noise,high,ok,0.8958923512747875,0.8314447592067988,0.06444759206798867,0.8929229964538874,0.8300145916186791,0.06290840483520832,ironing,4236.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,6,106,gaussian_noise,high,ok,0.8850012863390789,0.749935683046051,0.13506560329302797,0.8054026707108618,0.6972370471843495,0.10816562352651227,ironing,3887.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,7,107,gaussian_noise,high,ok,0.8636991982305778,0.7254630909593586,0.13823610727121927,0.7883993716792458,0.7182862177695318,0.07011315390971395,ironing,3617.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,8,108,gaussian_noise,high,ok,0.8792934249263984,0.7367517173699706,0.1425417075564278,0.853703942867936,0.7062851892517229,0.14741875361621315,ironing,4076.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,9,109,gaussian_noise,high,ok,0.8877551020408163,0.8775510204081632,0.010204081632653073,0.23513513513513515,0.23369565217391305,0.0014394829612220938,rope_jumping,98.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,aggregate,aggregate,gaussian_noise,high,ok,0.8433391834166695,0.7245935295870725,0.11874565382959701,0.840708979124563,0.7340513806601274,0.10665759846443557,ironing,30199.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,1,101,random_channel_dropout,low,ok,0.8027298480556271,0.7053824362606232,0.09734741179500384,0.8002794153552039,0.6987548748066054,0.1015245405485985,standing,3883.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,2,102,random_channel_dropout,low,ok,0.7616605616605616,0.661050061050061,0.10061050061050059,0.7275908061604767,0.6079774673560249,0.1196133388044518,rope_jumping,4095.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,3,103,random_channel_dropout,low,ok,0.8822008862629247,0.646602658788774,0.2355982274741507,0.5887702952380436,0.4731840090296201,0.11558628620842348,standing,2708.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,4,104,random_channel_dropout,low,ok,0.7816060016671298,0.6779661016949152,0.10363989997221457,0.6384496335209587,0.641382569827586,-0.0029329363066272762,standing,3599.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,5,105,random_channel_dropout,low,ok,0.8958923512747875,0.7358356940509915,0.16005665722379603,0.8929229964538874,0.744396506109578,0.14852649034430943,standing,4236.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,6,106,random_channel_dropout,low,ok,0.8850012863390789,0.7450475945459223,0.13995369179315664,0.8054026707108618,0.6741527381264962,0.13124993258436557,standing,3887.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,7,107,random_channel_dropout,low,ok,0.8636991982305778,0.5255736798451756,0.3381255183854023,0.7883993716792458,0.5746783067373844,0.21372106494186138,ironing,3617.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,8,108,random_channel_dropout,low,ok,0.8792934249263984,0.7024043179587831,0.17688910696761528,0.853703942867936,0.6934798231667344,0.16022411970120165,standing,4076.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,9,109,random_channel_dropout,low,ok,0.8877551020408163,0.41836734693877553,0.4693877551020408,0.23513513513513515,0.11798561151079137,0.11714952362434378,rope_jumping,98.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,aggregate,aggregate,random_channel_dropout,low,ok,0.8433391834166695,0.6773403092817643,0.16599887413490522,0.840708979124563,0.6884987383650355,0.1522102407595275,standing,30199.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,1,101,random_channel_dropout,medium,ok,0.8027298480556271,0.6546484676796291,0.14808138037599794,0.8002794153552039,0.6391747876467871,0.16110462770841671,walking,3883.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,2,102,random_channel_dropout,medium,ok,0.7616605616605616,0.5667887667887668,0.19487179487179485,0.7275908061604767,0.5411123140859103,0.18647849207456635,rope_jumping,4095.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,3,103,random_channel_dropout,medium,ok,0.8822008862629247,0.5952732644017725,0.28692762186115217,0.5887702952380436,0.47974747845278676,0.10902281678525683,standing,2708.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,4,104,random_channel_dropout,medium,ok,0.7816060016671298,0.6104473464851348,0.17115865518199502,0.6384496335209587,0.5893069930316205,0.04914264048933825,walking,3599.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,5,105,random_channel_dropout,medium,ok,0.8958923512747875,0.6227573182247403,0.27313503305004716,0.8929229964538874,0.6481196239714907,0.2448033724823967,standing,4236.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,6,106,random_channel_dropout,medium,ok,0.8850012863390789,0.6907640854129149,0.19423720092616403,0.8054026707108618,0.6232800489689801,0.18212262174188165,walking,3887.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,7,107,random_channel_dropout,medium,ok,0.8636991982305778,0.4440143765551562,0.41968482167542165,0.7883993716792458,0.4946210896382741,0.29377828204097167,ironing,3617.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,8,108,random_channel_dropout,medium,ok,0.8792934249263984,0.6253680078508341,0.25392541707556426,0.853703942867936,0.6325046811016704,0.2211992617662657,standing,4076.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,9,109,random_channel_dropout,medium,ok,0.8877551020408163,0.5510204081632653,0.33673469387755106,0.23513513513513515,0.17763157894736842,0.05750355618776673,rope_jumping,98.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,aggregate,aggregate,random_channel_dropout,medium,ok,0.8433391834166695,0.6028014172654723,0.24053776615119715,0.840708979124563,0.6330770601008466,0.20763191902371636,standing,30199.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,1,101,random_channel_dropout,high,ok,0.8027298480556271,0.5204738604172032,0.28225598763842386,0.8002794153552039,0.4968933911200299,0.30338602423517397,walking,3883.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,2,102,random_channel_dropout,high,ok,0.7616605616605616,0.34212454212454213,0.4195360195360195,0.7275908061604767,0.32894079909369084,0.3986500070667858,ironing,4095.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,3,103,random_channel_dropout,high,ok,0.8822008862629247,0.465288035450517,0.4169128508124077,0.5887702952380436,0.3913214464490802,0.1974488487889634,ironing,2708.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,4,104,random_channel_dropout,high,ok,0.7816060016671298,0.41150319533203666,0.3701028063350931,0.6384496335209587,0.4115389427134949,0.22691069080746384,nordic_walking,3599.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,5,105,random_channel_dropout,high,ok,0.8958923512747875,0.4480642115203022,0.4478281397544853,0.8929229964538874,0.4745079973664494,0.418414999087438,ironing,4236.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,6,106,random_channel_dropout,high,ok,0.8850012863390789,0.5343452534087986,0.35065603293028036,0.8054026707108618,0.5014140000997644,0.30398867061109736,walking,3887.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,7,107,random_channel_dropout,high,ok,0.8636991982305778,0.3384019905999447,0.5252972076306331,0.7883993716792458,0.3799676695238057,0.4084317021554401,walking,3617.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,8,108,random_channel_dropout,high,ok,0.8792934249263984,0.33316977428851813,0.5461236506378803,0.853703942867936,0.3488737071930242,0.5048302356749119,standing,4076.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,9,109,random_channel_dropout,high,ok,0.8877551020408163,0.5,0.3877551020408163,0.23513513513513515,0.2222222222222222,0.012912912912912938,rope_jumping,98.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,aggregate,aggregate,random_channel_dropout,high,ok,0.8433391834166695,0.4228285704824663,0.42051061293420317,0.840708979124563,0.47081615525372184,0.36989282387084116,walking,30199.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,1,101,heart_rate_zero,low,ok,0.8027298480556271,0.7429822302343548,0.05974761782127225,0.8002794153552039,0.7163067776858476,0.08397263766935625,rope_jumping,3883.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,2,102,heart_rate_zero,low,ok,0.7616605616605616,0.5037851037851038,0.25787545787545785,0.7275908061604767,0.46169572134306697,0.2658950848174097,walking,4095.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,3,103,heart_rate_zero,low,ok,0.8822008862629247,0.810930576070901,0.07127031019202368,0.5887702952380436,0.7106024704675722,-0.1218321752295286,ascending_stairs,2708.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,4,104,heart_rate_zero,low,ok,0.7816060016671298,0.8041122534037233,-0.022506251736593486,0.6384496335209587,0.8087494439271529,-0.17029981040619413,cycling,3599.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,5,105,heart_rate_zero,low,ok,0.8958923512747875,0.8045325779036827,0.09135977337110479,0.8929229964538874,0.7481575890969435,0.14476540735694388,rope_jumping,4236.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,6,106,heart_rate_zero,low,ok,0.8850012863390789,0.7828659634679701,0.10213532287110882,0.8054026707108618,0.6895070664677586,0.11589560424310319,cycling,3887.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,7,107,heart_rate_zero,low,ok,0.8636991982305778,0.5590268178048107,0.30467238042576716,0.7883993716792458,0.4659355469909317,0.3224638246883141,descending_stairs,3617.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,8,108,heart_rate_zero,low,ok,0.8792934249263984,0.7166339548577036,0.16265947006869474,0.853703942867936,0.6324616673154635,0.22124227555247256,nordic_walking,4076.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,9,109,heart_rate_zero,low,ok,0.8877551020408163,0.0,0.8877551020408163,0.23513513513513515,0.0,0.23513513513513515,rope_jumping,98.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,aggregate,aggregate,heart_rate_zero,low,ok,0.8433391834166695,0.7096923739196662,0.13364680949700325,0.840708979124563,0.6790614931931057,0.16164748593145728,rope_jumping,30199.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,1,101,heart_rate_zero,medium,ok,0.8027298480556271,0.7429822302343548,0.05974761782127225,0.8002794153552039,0.7163067776858476,0.08397263766935625,rope_jumping,3883.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,2,102,heart_rate_zero,medium,ok,0.7616605616605616,0.5037851037851038,0.25787545787545785,0.7275908061604767,0.46169572134306697,0.2658950848174097,walking,4095.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,3,103,heart_rate_zero,medium,ok,0.8822008862629247,0.810930576070901,0.07127031019202368,0.5887702952380436,0.7106024704675722,-0.1218321752295286,ascending_stairs,2708.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,4,104,heart_rate_zero,medium,ok,0.7816060016671298,0.8041122534037233,-0.022506251736593486,0.6384496335209587,0.8087494439271529,-0.17029981040619413,cycling,3599.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,5,105,heart_rate_zero,medium,ok,0.8958923512747875,0.8045325779036827,0.09135977337110479,0.8929229964538874,0.7481575890969435,0.14476540735694388,rope_jumping,4236.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,6,106,heart_rate_zero,medium,ok,0.8850012863390789,0.7828659634679701,0.10213532287110882,0.8054026707108618,0.6895070664677586,0.11589560424310319,cycling,3887.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,7,107,heart_rate_zero,medium,ok,0.8636991982305778,0.5590268178048107,0.30467238042576716,0.7883993716792458,0.4659355469909317,0.3224638246883141,descending_stairs,3617.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,8,108,heart_rate_zero,medium,ok,0.8792934249263984,0.7166339548577036,0.16265947006869474,0.853703942867936,0.6324616673154635,0.22124227555247256,nordic_walking,4076.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,9,109,heart_rate_zero,medium,ok,0.8877551020408163,0.0,0.8877551020408163,0.23513513513513515,0.0,0.23513513513513515,rope_jumping,98.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,aggregate,aggregate,heart_rate_zero,medium,ok,0.8433391834166695,0.7096923739196662,0.13364680949700325,0.840708979124563,0.6790614931931057,0.16164748593145728,rope_jumping,30199.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,1,101,heart_rate_zero,high,ok,0.8027298480556271,0.7429822302343548,0.05974761782127225,0.8002794153552039,0.7163067776858476,0.08397263766935625,rope_jumping,3883.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,2,102,heart_rate_zero,high,ok,0.7616605616605616,0.5037851037851038,0.25787545787545785,0.7275908061604767,0.46169572134306697,0.2658950848174097,walking,4095.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,3,103,heart_rate_zero,high,ok,0.8822008862629247,0.810930576070901,0.07127031019202368,0.5887702952380436,0.7106024704675722,-0.1218321752295286,ascending_stairs,2708.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,4,104,heart_rate_zero,high,ok,0.7816060016671298,0.8041122534037233,-0.022506251736593486,0.6384496335209587,0.8087494439271529,-0.17029981040619413,cycling,3599.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,5,105,heart_rate_zero,high,ok,0.8958923512747875,0.8045325779036827,0.09135977337110479,0.8929229964538874,0.7481575890969435,0.14476540735694388,rope_jumping,4236.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,6,106,heart_rate_zero,high,ok,0.8850012863390789,0.7828659634679701,0.10213532287110882,0.8054026707108618,0.6895070664677586,0.11589560424310319,cycling,3887.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,7,107,heart_rate_zero,high,ok,0.8636991982305778,0.5590268178048107,0.30467238042576716,0.7883993716792458,0.4659355469909317,0.3224638246883141,descending_stairs,3617.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,8,108,heart_rate_zero,high,ok,0.8792934249263984,0.7166339548577036,0.16265947006869474,0.853703942867936,0.6324616673154635,0.22124227555247256,nordic_walking,4076.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,9,109,heart_rate_zero,high,ok,0.8877551020408163,0.0,0.8877551020408163,0.23513513513513515,0.0,0.23513513513513515,rope_jumping,98.0,
pamap2,acc16_hr,loso,baseline,xgboost_hist,aggregate,aggregate,heart_rate_zero,high,ok,0.8433391834166695,0.7096923739196662,0.13364680949700325,0.840708979124563,0.6790614931931057,0.16164748593145728,rope_jumping,30199.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,1,101,gaussian_noise,low,ok,0.5972186453772856,0.5992789080607778,-0.002060262683492131,0.5445159410124394,0.5540257100091617,-0.00950976899672229,walking,3883.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,2,102,gaussian_noise,low,ok,0.5846153846153846,0.5704517704517704,0.014163614163614224,0.5078741524413478,0.4966927375571253,0.01118141488422253,sitting,4095.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,3,103,gaussian_noise,low,ok,0.6646971935007385,0.6454948301329394,0.019202363367799125,0.43371628720549804,0.42648368734574066,0.007232599859757383,walking,2708.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,4,104,gaussian_noise,low,ok,0.5993331480966936,0.6118366212836899,-0.012503473186996295,0.481218395987463,0.5277026547846492,-0.04648425879718615,ironing,3599.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,5,105,gaussian_noise,low,ok,0.7084513692162417,0.7141170915958451,-0.005665722379603388,0.700436307833737,0.7085113276406007,-0.008075019806863648,ironing,4236.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,6,106,gaussian_noise,low,ok,0.6544893233856445,0.6539747877540519,0.0005145356315925387,0.6042463428791189,0.6019357695030398,0.0023105733760790947,lying,3887.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,7,107,gaussian_noise,low,ok,0.7127453690904064,0.737074923970141,-0.02432955487973454,0.5852748979611594,0.6155645973754239,-0.030289699414264515,ironing,3617.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,8,108,gaussian_noise,low,ok,0.6744357212953876,0.6722276741903828,0.0022080471050048844,0.5978464365702155,0.6003401574642067,-0.002493720893991136,walking,4076.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,9,109,gaussian_noise,low,ok,0.40816326530612246,0.2755102040816326,0.13265306122448983,0.11594202898550725,0.108,0.007942028985507249,rope_jumping,98.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,aggregate,aggregate,gaussian_noise,low,ok,0.6484320672869962,0.6494585913440842,-0.0010265240570880296,0.6190898580776633,0.6196375948741475,-0.0005477367964842328,walking,30199.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,1,101,gaussian_noise,medium,ok,0.5972186453772856,0.56657223796034,0.030646407416945687,0.5445159410124394,0.520452543597068,0.024063397415371335,walking,3883.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,2,102,gaussian_noise,medium,ok,0.5846153846153846,0.5582417582417583,0.02637362637362639,0.5078741524413478,0.4885841185398201,0.019290033901527726,sitting,4095.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,3,103,gaussian_noise,medium,ok,0.6646971935007385,0.5624076809453471,0.10228951255539143,0.43371628720549804,0.37268522052810327,0.061031066677394774,walking,2708.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,4,104,gaussian_noise,medium,ok,0.5993331480966936,0.5993331480966936,0.0,0.481218395987463,0.5085112856467187,-0.027292889659255637,ascending_stairs,3599.0,
pamap2,acc16_hr,loso,baseline,adaboost_tree,5,105,gaussian_noise,medium,ok,0.7084513692162417,0.7176581680830972,-0.009206798866855492,0.700436307833737,0.713669845088531,-0.013233537254794037,ironing,4236.0,
