Dataset,Model,ECE,Brier_Score,NLL,Accuracy_At_90_Coverage,Accuracy_At_80_Coverage,Accuracy_At_70_Coverage,Macro_F1_At_90_Coverage,Macro_F1_At_80_Coverage,Macro_F1_At_70_Coverage
pamap2,CNN1D,0.10398009038718488,0.3980334401130676,1.1900439262390137,0.7807885410513881,0.8147686684940609,0.8486804632618189,0.7874157747571747,0.8186827984944937,0.8489676674716721
pamap2,Flatten_LSTM,0.09838758325687896,0.3308328688144684,0.7628586888313293,0.8297557364914878,0.858451290591174,0.8772597526165556,0.8000455585871379,0.8323615101578596,0.8327192651360575
pamap2,Improved_GNN_LSTM,0.06570753207140059,0.285218209028244,0.6609487533569336,0.8593634344929681,0.88759367194005,0.9029495718363464,0.7819511311846448,0.821314395080615,0.8317420074474972
