Dataset,Subject,Calibration_Percentage,Fine_Tuning_Strategy,Model,Uncalibrated_Accuracy,Calibrated_Accuracy,Accuracy_Improvement,Uncalibrated_Macro_F1,Calibrated_Macro_F1,Macro_F1_Improvement
pamap2,106,0.0,none,Improved_GNN_LSTM,0.8290155440414507,0.8290155440414507,0.0,0.7828975231276104,0.7828975231276104,0.0
pamap2,106,0.01,classifier_head_only,Improved_GNN_LSTM,0.8290155440414507,0.8229166666666666,-0.006098877374784,0.7828975231276104,0.7820717737293689,-0.0008257493982415
pamap2,106,0.01,full_model,Improved_GNN_LSTM,0.8290155440414507,0.5052083333333334,-0.3238072107081173,0.7828975231276104,0.4388066964332048,-0.3440908266944055
pamap2,106,0.05,classifier_head_only,Improved_GNN_LSTM,0.8290155440414507,0.8315217391304348,0.002506195088984,0.7828975231276104,0.7859915817183595,0.003094058590749
pamap2,106,0.05,full_model,Improved_GNN_LSTM,0.8290155440414507,0.782608695652174,-0.0464068483892767,0.7828975231276104,0.7056353417154602,-0.0772621814121502
pamap2,106,0.1,classifier_head_only,Improved_GNN_LSTM,0.8290155440414507,0.8333333333333334,0.0043177892918826,0.7828975231276104,0.7850687714324077,0.0021712483047973
pamap2,106,0.1,full_model,Improved_GNN_LSTM,0.8290155440414507,0.8620689655172413,0.0330534214757906,0.7828975231276104,0.8034159932354504,0.02051847010784
pamap2,107,0.0,none,Improved_GNN_LSTM,0.8388888888888889,0.8388888888888889,0.0,0.7798560933127494,0.7798560933127494,0.0
pamap2,107,0.01,classifier_head_only,Improved_GNN_LSTM,0.8388888888888889,0.8435754189944135,0.0046865301055245,0.7798560933127494,0.7830384907702205,0.003182397457471
pamap2,107,0.01,full_model,Improved_GNN_LSTM,0.8388888888888889,0.7988826815642458,-0.0400062073246431,0.7798560933127494,0.7514091524115581,-0.0284469409011912
pamap2,107,0.05,classifier_head_only,Improved_GNN_LSTM,0.8388888888888889,0.8362573099415205,-0.0026315789473684,0.7798560933127494,0.7732625616799016,-0.0065935316328478
pamap2,107,0.05,full_model,Improved_GNN_LSTM,0.8388888888888889,0.8947368421052632,0.0558479532163742,0.7798560933127494,0.8510257385282959,0.0711696452155464
