epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,0.4944921237427426,0.5079081309028931,0.8507359969413114,0.876871450696954,0.8297371966737922,0.8860593120653121
2,0.2336983981394695,0.520661740092469,0.9365322118141847,0.8637067630356221,0.9321037568063334,0.8706531612273171
3,0.19166384814397894,0.38609105207039046,0.9461670808640795,0.895198760970573,0.9435551721315955,0.8905733247417557
4,0.1544708365143513,0.8901046679332696,0.955381380233225,0.8469282395456892,0.9526469600855022,0.8524075558979342
5,0.12555478994444916,0.7055891834992805,0.9634869049894857,0.8815178110480124,0.9607076261546993,0.8845453918494267
6,0.11606633907388393,0.6429858419286733,0.9684955075511374,0.8830665978316985,0.9665530035146602,0.8801428336645111
7,0.10408455816467345,0.6639947617074358,0.9705601223475435,0.8822922044398555,0.9692730081008656,0.8799314044791356
8,0.08339579366353377,0.62473444296845,0.9768686675587842,0.8887454827052143,0.97525549858937,0.8870134228827765
9,0.08132696006911047,0.7893893414676522,0.9785127126744408,0.8799690242643263,0.977698295868508,0.878352951079654
10,0.0481031583239937,0.7813260127585503,0.986771171860065,0.8825503355704698,0.9864138536522984,0.8817960422788707
11,0.041491299503221786,1.0397942502906923,0.98833874976104,0.8479607640681466,0.9883049317174355,0.8450705522508839
