epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,1.4391275209532657,1.008024431337194,0.5278816080555344,0.652073139325264,0.45445966142867394,0.5733887515365387
2,0.8393704289111077,0.8877504071469716,0.7507437638263789,0.694823590007726,0.6740397545105026,0.6350980852069331
3,0.6786008643034585,0.8836887910935242,0.7947211839194447,0.7200618078805048,0.7246823042363258,0.6667002529409009
4,0.5958482846896194,0.7923428392075645,0.8228316423830956,0.7267576616018543,0.7684093454354531,0.674574829969472
5,0.5496389802946853,0.7932579720370277,0.8359142573804257,0.7406644347154262,0.7872887389812383,0.6836315823542835
6,0.5155516414095257,0.928477036908457,0.8464032344191014,0.7295905227916559,0.8063316084994185,0.6968853171923652
7,0.4770641748874627,0.6919301733309358,0.8587611564573957,0.7707957764614989,0.8246053788928988,0.7161941368141281
8,0.4547444183317745,0.6908294044314142,0.865016400945915,0.7821272212207057,0.8360898091795582,0.7495575608113686
9,0.4319777565277435,0.7562223705677774,0.8734838660462277,0.7638423899047129,0.8482388969870751,0.7182444245331944
10,0.417698620572244,0.7868051586570489,0.8761919292089404,0.7617821272212207,0.8545423844569403,0.7419258461603165
11,0.40564805346310423,0.6961357949276177,0.8824090319627736,0.7986093226886428,0.8627670266694768,0.7839515812008294
12,0.39452863821713074,0.7684048034333243,0.8839728430849035,0.7473602884367757,0.8654549993985298,0.6969895989766789
13,0.3843394567572886,0.7470386324106434,0.8880540086963155,0.7643574555755859,0.8713823081437665,0.7339649942009395
14,0.37078961687035633,0.6851027566146182,0.8930124342055077,0.7993819211949523,0.8786854685649406,0.7722371690366852
15,0.366563955522964,0.7106621225889529,0.8923640247158441,0.7841874839041978,0.8764796964336389,0.7561148645025639
16,0.3571881822544338,0.7833644676624485,0.8945762453276375,0.7749163018284831,0.8809483064196902,0.7586976290982331
17,0.35172233517477863,0.7716539190967473,0.8953772217560455,0.7682204481071336,0.8811138228897452,0.7302797678221163
18,0.3460853620437219,0.7271523930596732,0.8987718361431077,0.800154519701262,0.8868370925590928,0.7872784298473657
19,0.3378985712689915,0.755925490825739,0.9006407811427264,0.7777491630182848,0.8902322667729926,0.7580587961440547
20,0.34155942975579034,0.6587291328841353,0.9007552063467846,0.8184393510172547,0.8880536113373473,0.8009190915621377
21,0.3338253219560151,0.6893580595346539,0.9022045922648562,0.8024723152201906,0.8902622034888957,0.7885299608867973
22,0.32598671778378363,0.7036947622125814,0.9051796475703715,0.8014421838784445,0.8945518368322105,0.7883761100664787
23,0.3202346324743327,0.7921951765642088,0.905370356243802,0.7697656451197528,0.893597689506897,0.7443518087582891
24,0.3184923113815589,0.7671733195609248,0.9070867343046761,0.8009271182075715,0.8957064078866465,0.7902103686262058
25,0.3141355274111721,0.8010266244607183,0.9080784194065146,0.7697656451197528,0.8975869456322471,0.7584144996576354
26,0.3141747071983267,0.7789848586460448,0.908230986345259,0.7859902137522534,0.8982852294469085,0.7632048613267538
27,0.29530481222438104,0.7292737861955646,0.9125791440994736,0.7965490600051507,0.9039376068959833,0.7806104837230717
28,0.2971440365255102,0.7201713199408002,0.912312151956671,0.8104558331187226,0.9029516730246083,0.7978962430430158
