dataset,model,eval_unit,fold,test_subject,validation_subject,best_epoch,last_epoch,early_stop_metric,early_stop_mode,train_loss_at_best,val_loss_at_best,train_acc_at_best,val_acc_at_best,train_macro_f1_at_best,val_macro_f1_at_best,test_acc,test_macro_f1,test_balanced_accuracy,train_val_loss_gap_at_best,train_val_acc_gap_at_best,train_val_macro_f1_gap_at_best,val_test_macro_f1_gap,val_macro_f1_drop_best_to_last,overfit_risk_score,overfit_flag_f1_gap_gt_0_15,overfit_flag_val_drop_gt_0_10,overfit_flag_val_test_gap_gt_0_15,artifact_dir
pamap2,cnn,window,1,101,102,19,27,val_macro_f1,max,0.0653461557510175,1.3241368625256826,0.9779937896584312,0.724053724053724,0.9783879964336952,0.7055109165354793,0.7004893123873294,0.6775588563347186,0.7144870397188304,1.258790706774665,0.2539400656047071,0.2728770798982159,0.0279520602007606,0.055571155991566,0.3564002960905427,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,2,102,103,11,19,val_macro_f1,max,0.1021739670605226,0.4133386831160822,0.9658488630535136,0.8962333825701625,0.9644964722240036,0.5965017583100944,0.5836385836385837,0.5796472233487918,0.6250407852273151,0.3111647160555595,0.0696154804833509,0.367994713913909,0.0168545349613026,0.0043266852180406,0.3891759340932523,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,3,103,104,1,9,val_macro_f1,max,0.6027635236930432,0.725296450102928,0.8170098777833584,0.7468741317032509,0.7995161019588131,0.6103933209084883,0.8552437223042836,0.570195766255469,0.8493315607368217,0.1225329264098847,0.0701357460801075,0.1891227810503247,0.0401975546530193,0.0410273098202214,0.2703476455235655,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,4,104,105,4,12,val_macro_f1,max,0.2180548797479321,0.5049669563951418,0.9326149168306206,0.8706326723323891,0.930215969183584,0.8678316132399265,0.693248124479022,0.5526689185922027,0.7072371391148022,0.2869120766472096,0.0619822444982315,0.0623843559436574,0.3151626946477238,0.026694686052014,0.4042417366433953,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,5,105,106,5,13,val_macro_f1,max,0.2038988457153318,0.3890231069558831,0.9366733103823156,0.8976074093130949,0.9347057281706128,0.8194034698141913,0.8564683663833805,0.8514692602187967,0.8522510066803345,0.1851242612405512,0.0390659010692207,0.1153022583564213,-0.0320657904046053,0.0852014650481678,0.2005037234045892,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,6,106,107,3,11,val_macro_f1,max,0.2627627969891207,0.603194717049367,0.9198061246970698,0.8526403096488803,0.9194812755119208,0.7769636422565848,0.8924620529971701,0.8397042989983231,0.8395248009086703,0.3404319200602463,0.0671658150481895,0.1425176332553361,-0.0627406567417383,0.0476741590674453,0.1901917923227815,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,7,107,108,1,9,val_macro_f1,max,0.5673697693982697,2.311454496534404,0.8239136230338576,0.5733562315996075,0.8186690745522943,0.5045706016395212,0.8230577826928394,0.7366239175449835,0.8000150378500934,1.744084727136134,0.2505573914342501,0.3140984729127731,-0.2320533159054623,0.1451663198632466,0.4592647927760198,True,True,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,8,108,109,9,17,val_macro_f1,max,0.1493318505589488,0.1107713729143142,0.950778097982709,0.9693877551020408,0.9489592828862694,0.0820379965457685,0.5559371933267909,0.4965093710791843,0.5225630445187005,-0.0385604776446345,-0.0186096571193318,0.8669212863405008,-0.4144713745334158,0.0031849499507864,0.8701062362912872,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\cnn\window
pamap2,cnn,window,9,109,101,12,20,val_macro_f1,max,0.1001254962637164,1.3917245763274584,0.9663589900068656,0.75148081380376,0.9658265389895524,0.7303526950557996,0.826530612244898,0.0754189944134078,0.826530612244898,1.291599080063742,0.2148781762031055,0.2354738439337528,0.6549337006423918,0.0210270930659849,0.9114346376421296,True,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\cnn\window
pamap2,gnn,window,1,101,102,3,11,val_macro_f1,max,0.7896788733563775,0.8611143986092965,0.7549615228837586,0.7335775335775335,0.6816833836961805,0.6651782514330469,0.7113056914756631,0.6471454364107093,0.6731716609338575,0.0714355252529189,0.021383989306225,0.0165051322631336,0.0180328150223375,0.0185906067959551,0.0531285540814263,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\gnn\window
pamap2,gnn,window,2,102,103,16,24,val_macro_f1,max,0.4888689918209496,0.6400058362825582,0.8502735510343649,0.8249630723781388,0.8297032120020079,0.5423834499242801,0.5711843711843712,0.5502008530991171,0.6052402866208457,0.1511368444616086,0.025310478656226,0.2873197620777278,-0.007817403174837,0.0020250092659831,0.2893447713437109,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\gnn\window
pamap2,gnn,window,3,103,104,5,13,val_macro_f1,max,0.6890603718637083,0.5602526866121073,0.7811819856018751,0.8599611003056404,0.7464177114060501,0.7097933051594308,0.7935745937961596,0.5145984464971944,0.7542011947777263,-0.128807685251601,-0.0787791147037653,0.0366244062466192,0.1951948586622364,0.0653017424138331,0.2971210073226887,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\gnn\window
pamap2,gnn,window,4,104,105,27,30,val_macro_f1,max,0.4400091882767777,0.413965738345926,0.8656322661420139,0.8597733711048159,0.8541272671240954,0.8428591188218298,0.8477354820783551,0.6957757871316601,0.8429659050213933,-0.0260434499308516,0.005858895037198,0.0112681483022655,0.1470833316901697,0.0029634127108919,0.1613148927033272,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\gnn\window
pamap2,gnn,window,5,105,106,22,30,val_macro_f1,max,0.4692903084909598,0.5171588335731571,0.8578999818807755,0.8435811679958837,0.8468157972497982,0.7581169418135923,0.8290840415486308,0.7908865042295479,0.7782285150287436,0.0478685250821972,0.0143188138848918,0.0886988554362058,-0.0327695624159555,0.0092292536997253,0.0979281091359312,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\gnn\window
pamap2,gnn,window,6,106,107,30,30,val_macro_f1,max,0.417479068420353,0.4924473968623651,0.8708526107072042,0.8631462538014929,0.8627318285406052,0.7804939621288546,0.8211988680216105,0.7461832345956393,0.732054110951486,0.0749683284420121,0.0077063569057113,0.0822378664117505,0.0343107275332152,0.0,0.1165485939449658,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\gnn\window
pamap2,gnn,window,7,107,108,3,11,val_macro_f1,max,0.7843568662765301,1.1575979805086265,0.7545099084688528,0.4695780176643768,0.7124385948246115,0.4456992549952827,0.7904340613768316,0.7228124517317153,0.7669676801273334,0.3732411142320964,0.2849318908044759,0.2667393398293287,-0.2771131967364325,0.0267359911749204,0.2934753310042492,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\gnn\window
pamap2,gnn,window,8,108,109,20,28,val_macro_f1,max,0.4419188194087099,0.7128797769546509,0.8653602305475504,0.7857142857142857,0.8572460079805236,0.0733333333333333,0.4980372914622178,0.4040584733215163,0.4909281238812102,0.2709609575459409,0.0796459448332647,0.7839126746471903,-0.330725139988183,0.0087499999999999,0.7926626746471903,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\gnn\window
