Dataset,Model,ECE,Brier_Score,NLL,Accuracy_At_90_Coverage,Accuracy_At_80_Coverage,Accuracy_At_70_Coverage,Macro_F1_At_90_Coverage,Macro_F1_At_80_Coverage,Macro_F1_At_70_Coverage
hhar,CNN1D,0.14188403257462712,0.5334677696228027,1.3096963167190552,0.6508641975308642,0.6857777777777778,0.7198958697101495,0.6354409231149777,0.6626961866365356,0.6919341585279358
hhar,Flatten_LSTM,0.1088259700867865,0.5823796391487122,1.1296699047088623,0.5528395061728395,0.5775,0.6146031746031746,0.5024895873163634,0.5060936139679079,0.5052428907137817
hhar,Improved_GNN_LSTM,0.10588780620363022,0.5944079756736755,1.1752179861068726,0.5580246913580247,0.5827777777777777,0.6066666666666667,0.5185567208966179,0.5058981680493266,0.47511309493451664
