Dataset,Subject,Calibration_Percentage,Fine_Tuning_Strategy,Model,Uncalibrated_Accuracy,Calibrated_Accuracy,Accuracy_Improvement,Uncalibrated_Macro_F1,Calibrated_Macro_F1,Macro_F1_Improvement
hhar,a,0.01,full_model,Improved_GNN_LSTM,0.442,0.591919191919192,0.14991919191919195,0.3355063919886958,0.4878249165133239,0.15231852452462807
hhar,a,0.05,classifier_head_only,Improved_GNN_LSTM,0.442,0.4421052631578947,0.0001052631578947194,0.3355063919886958,0.3338558912634078,-0.0016505007252879955
hhar,a,0.05,full_model,Improved_GNN_LSTM,0.442,0.6505263157894737,0.20852631578947373,0.3355063919886958,0.5376879567528612,0.20218156476416538
hhar,a,0.1,classifier_head_only,Improved_GNN_LSTM,0.442,0.43555555555555553,-0.006444444444444475,0.3355063919886958,0.32601390063356717,-0.00949249135512864
hhar,a,0.1,full_model,Improved_GNN_LSTM,0.442,0.6111111111111112,0.16911111111111116,0.3355063919886958,0.5051559839622123,0.16964959197351648
hhar,b,0.0,none,Improved_GNN_LSTM,0.644,0.644,0.0,0.5498995431405782,0.5498995431405782,0.0
hhar,b,0.01,classifier_head_only,Improved_GNN_LSTM,0.644,0.6383838383838384,-0.00561616161616163,0.5498995431405782,0.543033503277144,-0.006866039863434259
hhar,b,0.01,full_model,Improved_GNN_LSTM,0.644,0.6424242424242425,-0.0015757575757575637,0.5498995431405782,0.5440630786266658,-0.005836464513912398
hhar,b,0.05,classifier_head_only,Improved_GNN_LSTM,0.644,0.6442105263157895,0.0002105263157894388,0.5498995431405782,0.5493540747609492,-0.0005454683796289883
hhar,b,0.05,full_model,Improved_GNN_LSTM,0.644,0.6526315789473685,0.008631578947368435,0.5498995431405782,0.5688406556767397,0.018941112536161486
hhar,b,0.1,classifier_head_only,Improved_GNN_LSTM,0.644,0.6466666666666666,0.002666666666666595,0.5498995431405782,0.5496996629216421,-0.00019988021893613261
hhar,b,0.1,full_model,Improved_GNN_LSTM,0.644,0.6644444444444444,0.020444444444444376,0.5498995431405782,0.5628379112588631,0.01293836811828486
hhar,c,0.0,none,Improved_GNN_LSTM,0.464,0.464,0.0,0.3444668098049741,0.3444668098049741,0.0
hhar,c,0.01,classifier_head_only,Improved_GNN_LSTM,0.464,0.4686868686868687,0.004686868686868684,0.3444668098049741,0.3445232155987305,5.6405793756431066e-05
hhar,c,0.01,full_model,Improved_GNN_LSTM,0.464,0.4505050505050505,-0.013494949494949504,0.3444668098049741,0.3300568139503619,-0.014409995854612168
hhar,c,0.05,classifier_head_only,Improved_GNN_LSTM,0.464,0.4694736842105263,0.005473684210526297,0.3444668098049741,0.34716711810360906,0.0027003082986349902
hhar,c,0.05,full_model,Improved_GNN_LSTM,0.464,0.4610526315789474,-0.002947368421052643,0.3444668098049741,0.3414597529598585,-0.0030070568451155966
hhar,c,0.1,classifier_head_only,Improved_GNN_LSTM,0.464,0.4666666666666667,0.0026666666666666505,0.3444668098049741,0.3450403808673376,0.0005735710623635537
hhar,c,0.1,full_model,Improved_GNN_LSTM,0.464,0.46444444444444444,0.000444444444444414,0.3444668098049741,0.34455041400012937,8.360419515529571e-05
