"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","gnn_flatten_lstm","sequence","30118","30118","9","782.1911325454712","466764","466764","0","1.7805633544921875","22","23","0.8496248090842685","0.8495716958229022","0.8410874770383203","0.8524570828505708","0.8424929766083377","0.8495716958229022","0.8706670181491627","0.12554306601356938","0.6851557918125357","0.26760389185455025","acc16_gyro_hr","overlapping","protocol12","protocol"
