feature,importance
chest_acc16_z_std,0.00022991671274575736
hand_gyro_x_median,0.00022936560305913278
ankle_gyro_x_energy,0.0002268136094572793
chest_gyro_x_median,0.00022513947472485625
ankle_acc16_y_slope,0.00022395066000307644
chest_gyro_y_std,0.00022312195954984372
ankle_gyro_z_fft_energy,0.00021624532467329766
hand_gyro_z_min,0.00021504896240972566
hand_gyro_y_min,0.00021111672684443259
ankle_gyro_z_min,0.00021022107488363216
ankle_acc16_y_skew,0.0002079419991219912
hand_gyro_z_slope,0.00020706241526272573
hand_gyro_y_entropy,0.00020657490788518948
chest_gyro_z_std,0.00020526139826941589
chest_acc16_z_mad,0.00020485439322996432
ankle_gyro_x_max,0.00020360921321905203
ankle_gyro_z_median,0.00020111226606768599
hand_acc16_x_entropy,0.00020078994637756048
hand_gyro_x_energy,0.0001975645990781917
chest_gyro_z_iqr,0.0001973618701890145
heart_rate_std,0.00019303014854857352
ankle_gyro_y_fft_argmax,0.00019259274111193444
ankle_gyro_y_rms,0.00018650264995695204
chest_gyro_x_iqr,0.00018368988477345956
chest_acc16_x_max,0.00018206924527578735
hand_gyro_y_mean,0.0001813994730604802
chest_gyro_z_mad,0.00017583369200235353
chest_gyro_x_entropy,0.00016815906447388565
hand_gyro_z_median,0.00016198861769769015
hand_gyro_x_fft_energy,0.00015239048331709
hand_gyro_z_entropy,0.00014716657482649002
ankle_acc16_x_kurtosis,0.00014564082631233718
ankle_acc16_z_rms,0.00014432159970902128
chest_gyro_y_min,0.0001382935396846272
chest_acc16_z_skew,0.000133487479795707
chest_gyro_y_slope,0.00013246959839184255
hand_gyro_x_entropy,0.00013109401344040856
ankle_acc16_z_iqr,0.00012971425152665786
chest_acc16_x_skew,0.0001278693884461227
chest_gyro_x_max,0.00012712579107249764
hand_acc16_z_fft_energy,0.0001268771669431283
heart_rate_skew,0.00012530400217243114
hand_acc16_x_skew,0.00012111125530990104
ankle_gyro_x_slope,0.00011905659400567682
ankle_gyro_y_entropy,0.00011881315206330263
