feature,importance
ankle_gyro_y_fft_energy,0.0014112429877903142
chest_gyro_z_fft_argmax,0.0013995409766776228
hand_gyro_y_energy,0.0013864874068142206
hand_gyro_z_max,0.0013762388820464232
ankle_acc16_z_median,0.0013357259569959517
hand_gyro_y_fft_energy,0.0012788706527401016
hand_gyro_y_rms,0.0012208393371396927
ankle_gyro_y_energy,0.001205720642435348
ankle_acc16_y_skew,0.0011933522315995867
hand_gyro_x_iqr,0.0011747682808499788
hand_gyro_z_min,0.0011724319813354324
ankle_gyro_z_skew,0.001169561636250776
chest_gyro_x_iqr,0.001109775322664478
ankle_gyro_y_std,0.001094671831028041
hand_gyro_x_energy,0.0010908015301517207
hand_gyro_x_mad,0.0010905654821457462
ankle_gyro_x_iqr,0.001060963002991385
hand_gyro_x_std,0.0010303407011497262
ankle_gyro_z_median,0.001023794028130785
hand_gyro_x_rms,0.0010141522997185438
ankle_gyro_x_median,0.0009893413963904822
chest_acc16_x_max,0.0009826540219914847
chest_acc16_z_kurtosis,0.0009815284133721956
hand_gyro_y_max,0.0009683685353231515
hand_gyro_x_fft_energy,0.0009390362732838594
hand_acc16_y_skew,0.0009193875003086666
ankle_acc16_x_entropy,0.0009075589984930525
ankle_acc16_y_entropy,0.000902778007884158
ankle_acc16_z_iqr,0.0008897180077618188
ankle_acc16_x_kurtosis,0.0008508324185835557
hand_gyro_x_entropy,0.0008084135291542569
hand_gyro_x_mean,0.0008016872461382877
ankle_gyro_y_mad,0.0007558021977249283
chest_gyro_x_skew,0.0007173887037703079
chest_gyro_y_kurtosis,0.0007089407184223479
hand_gyro_x_median,0.0006386440265508635
chest_acc16_z_entropy,0.0006385396030005565
ankle_gyro_y_max,0.0006380724970509322
chest_gyro_x_min,0.0006362549355519634
ankle_acc16_x_skew,0.0006217490115055999
hand_gyro_x_kurtosis,0.0006179632392288805
ankle_gyro_x_fft_argmax,0.0005931761270118484
hand_gyro_x_min,0.0005929187117827225
heart_rate_slope,0.0005925436478564447
ankle_gyro_y_rms,0.0005912754350389698
ankle_gyro_z_kurtosis,0.0005742335647064375
ankle_acc16_y_kurtosis,0.0005644828635877412
hand_gyro_y_min,0.0005611294037536328
chest_gyro_z_kurtosis,0.0005179004024809859
hand_gyro_y_mean,0.0004955934276531194
ankle_acc16_y_fft_argmax,0.000494783712126037
chest_gyro_y_entropy,0.0004937565911718241
chest_acc16_z_skew,0.000491247475222655
chest_gyro_x_entropy,0.00048254514958248254
chest_acc16_y_kurtosis,0.00046925763962081795
chest_gyro_z_min,0.0004501224467082356
ankle_gyro_y_median,0.00044695312856683636
hand_acc16_z_skew,0.0004452983169115578
ankle_acc16_z_entropy,0.00042531640561756186
chest_gyro_y_fft_argmax,0.0004073976501948649
chest_acc16_y_skew,0.00040633592141839614
chest_gyro_z_mean,0.0004036960263722156
hand_gyro_x_max,0.00040247109276367234
ankle_gyro_z_fft_argmax,0.00040231538380599283
ankle_gyro_y_iqr,0.00038709453272865475
hand_gyro_y_median,0.00038658848935391724
chest_gyro_z_median,0.0003781986165105928
chest_gyro_x_fft_argmax,0.0003626527529234615
chest_gyro_z_max,0.00036078825610991357
ankle_gyro_z_entropy,0.00034393903445872724
ankle_acc16_z_kurtosis,0.00034238135947054437
chest_gyro_x_kurtosis,0.00033913637955639144
hand_gyro_z_fft_argmax,0.00033397751190808786
ankle_gyro_y_skew,0.0003317108724853158
chest_acc16_y_entropy,0.00033144171832034144
ankle_gyro_x_skew,0.0003194649793170759
hand_gyro_z_mean,0.00031328881895765316
hand_acc16_x_entropy,0.00031322383967860644
chest_gyro_x_median,0.000309072503596882
chest_gyro_x_mean,0.00030404976173344686
hand_gyro_z_kurtosis,0.00030026623595982404
ankle_acc16_z_skew,0.00029607288741876324
ankle_gyro_x_entropy,0.0002895990232668533
hand_gyro_x_fft_argmax,0.0002894179673433697
hand_gyro_z_median,0.0002804737693666007
hand_acc16_x_kurtosis,0.0002748355383921014
ankle_gyro_x_kurtosis,0.0002684222333579731
ankle_gyro_y_entropy,0.0002630128194828575
chest_gyro_x_slope,0.00026294667138318794
ankle_gyro_z_mean,0.00025203044757968597
heart_rate_std,0.00024315765792324518
ankle_gyro_y_kurtosis,0.0002394396400013518
hand_acc16_x_skew,0.00023594462816502502
chest_gyro_z_skew,0.00023580736493098077
chest_acc16_x_entropy,0.00023348202790526745
hand_gyro_y_kurtosis,0.000231449445414943
chest_gyro_z_entropy,0.00022894379681876275
chest_gyro_y_slope,0.00022860238387644268
hand_gyro_z_skew,0.00022779088592404394
chest_acc16_x_skew,0.00022266174989236636
chest_acc16_x_kurtosis,0.00021567662262023793
hand_gyro_x_skew,0.00021539492785128156
hand_gyro_z_entropy,0.00021220218759618353
hand_gyro_y_slope,0.00020665585713326395
chest_acc16_z_slope,0.0002057648754288107
hand_gyro_y_entropy,0.000204256194184742
heart_rate_mad,0.00020075979674450306
hand_acc16_y_slope,0.00019917123094277274
ankle_gyro_y_fft_argmax,0.00019890699608047317
hand_gyro_y_skew,0.00019789406846912276
chest_acc16_y_slope,0.00019555008070280656
ankle_acc16_x_slope,0.00019525076464150458
hand_acc16_z_slope,0.00019381166920903213
chest_gyro_y_skew,0.00019245111969128578
chest_gyro_z_slope,0.00019222687645699768
hand_gyro_z_slope,0.00018824325639090714
hand_acc16_x_slope,0.00018208604377188057
ankle_gyro_y_slope,0.00018037102047479314
ankle_acc16_y_slope,0.00017899576854425915
ankle_gyro_z_slope,0.0001782756276674598
ankle_acc16_z_slope,0.0001697350731372618
chest_acc16_x_slope,0.00016761688444615004
ankle_gyro_x_slope,0.00016608079624489945
heart_rate_entropy,0.00016534236747694993
hand_gyro_x_slope,0.00016344803717967753
chest_acc16_z_fft_argmax,0.0001417268978857525
heart_rate_skew,9.338739774669878e-05
chest_acc16_x_fft_argmax,9.17556196678595e-05
heart_rate_kurtosis,8.84985305620397e-05
hand_gyro_y_fft_argmax,7.31535746090619e-05
hand_acc16_z_fft_argmax,7.251051949229271e-05
heart_rate_iqr,6.701865227543481e-05
ankle_acc16_z_fft_argmax,2.585261914790653e-05
hand_acc16_y_fft_argmax,1.833495310539082e-05
hand_acc16_x_fft_argmax,1.5785622931244743e-05
chest_acc16_y_fft_argmax,1.1046996055827232e-06
ankle_acc16_x_fft_argmax,5.417227639060001e-19
heart_rate_fft_argmax,0.0
