dataset,model,eval_unit,fold,test_subject,validation_subject,best_epoch,last_epoch,early_stop_metric,early_stop_mode,train_loss_at_best,val_loss_at_best,train_acc_at_best,val_acc_at_best,train_macro_f1_at_best,val_macro_f1_at_best,test_acc,test_macro_f1,test_balanced_accuracy,train_val_loss_gap_at_best,train_val_acc_gap_at_best,train_val_macro_f1_gap_at_best,val_test_macro_f1_gap,val_macro_f1_drop_best_to_last,overfit_risk_score,overfit_flag_f1_gap_gt_0_15,overfit_flag_val_drop_gt_0_10,overfit_flag_val_test_gap_gt_0_15,artifact_dir
pamap2,gnn,window,8,108,109,10,18,val_macro_f1,max,0.5940852461745256,1.3762853145599363,0.8179827089337176,0.4387755102040816,0.7936804306041184,0.0508274231678487,0.4136408243375858,0.3560158225910248,0.4085769689806071,0.7822000683854109,0.379207198729636,0.7428530074362697,-0.3051883994231761,0.0088426903434212,0.7516956977796909,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn\window
pamap2,gnn,window,9,109,101,28,30,val_macro_f1,max,0.4662104163383381,1.0043939893742428,0.8599816919673506,0.7298480556270924,0.839199788958683,0.7104315881578774,0.2448979591836734,0.0327868852459016,0.2448979591836734,0.5381835730359048,0.1301336363402582,0.1287682008008055,0.6776447029119758,0.0067341397240353,0.8131470434368167,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn\window
pamap2,gnn_attention_adj,window,1,101,102,6,14,val_macro_f1,max,0.6619632287456989,0.7836492510796758,0.7966338148598173,0.7848595848595848,0.7614653435802641,0.7345960500453771,0.6373937677053825,0.5955367690170013,0.6229008117777813,0.1216860223339768,0.0117742300002324,0.0268692935348869,0.1390592810283758,0.1236811735484778,0.2896097481117407,False,True,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_attention_adj\window
pamap2,gnn_attention_adj,window,2,102,103,17,25,val_macro_f1,max,0.4968189550558916,0.580495392378183,0.851042913318516,0.8227474150664698,0.827620901019888,0.5439229018539286,0.6451770451770452,0.63833794220695,0.6633821054662788,0.0836764373222914,0.0282954982520462,0.2836979991659594,-0.0944150403530214,0.008815371229672,0.2925133703956314,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_attention_adj\window
pamap2,gnn_attention_adj,window,3,103,104,8,16,val_macro_f1,max,0.648526091806537,0.6210844672431745,0.7968776159383895,0.8207835509863851,0.7649122583961406,0.6738912082648945,0.7592319054652881,0.4898375266177818,0.7063475085495012,-0.0274416245633625,-0.0239059350479956,0.0910210501312461,0.1840536816471126,0.0559507914737528,0.3310255232521116,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_attention_adj\window
pamap2,gnn_attention_adj,window,4,104,105,16,24,val_macro_f1,max,0.5350742935494689,0.4343638406596846,0.8370595600071543,0.8661473087818697,0.8204759556977593,0.8375695778188792,0.7007502083912198,0.5618608447749363,0.7055834138259895,-0.1007104528897843,-0.0290877487747154,-0.0170936221211198,0.2757087330439429,0.0173436367753105,0.2930523698192535,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_attention_adj\window
pamap2,gnn_attention_adj,window,5,105,106,21,29,val_macro_f1,max,0.4957570558139478,0.4526106326476387,0.8487497735096938,0.866992539233342,0.8360958142650191,0.7818093884322649,0.8536355051935789,0.8307102602603216,0.82414483999342,-0.043146423166309,-0.0182427657236481,0.0542864258327542,-0.0489008718280566,0.0184452084524159,0.0727316342851701,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_attention_adj\window
pamap2,gnn_attention_adj,window,6,106,107,16,24,val_macro_f1,max,0.5389407919272108,0.65914272039898,0.8313284864507601,0.822781310478297,0.8174236666792872,0.7407260604325755,0.8193979933110368,0.7364711824770436,0.7296180547146743,0.1202019284717692,0.0085471759724631,0.0766976062467117,0.0042548779555319,0.0384455822809663,0.11939806648321,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_attention_adj\window
pamap2,gnn_attention_adj,window,7,107,108,5,13,val_macro_f1,max,0.7123707922036983,1.3503992866370114,0.7778370212387807,0.5218351324828263,0.7484077874578509,0.5103009305129709,0.8067459220348355,0.7123197593960455,0.7679927927304292,0.6380284944333131,0.2560018887559544,0.2381068569448799,-0.2020188288830746,0.137454574877827,0.375561431822707,True,True,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_attention_adj\window
pamap2,gnn_attention_adj,window,8,108,109,23,30,val_macro_f1,max,0.4237876141769856,0.9358665347099304,0.8712391930835734,0.6428571428571429,0.8614659929464049,0.0652173913043478,0.4484789008832188,0.3884113709922125,0.4542510811304257,0.5120789205329448,0.2283820502264305,0.7962486016420571,-0.3231939796878647,0.0111944027986006,0.8074430044406579,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_attention_adj\window
