Dataset,Subject,Calibration_Percentage,Fine_Tuning_Strategy,Model,Uncalibrated_Accuracy,Calibrated_Accuracy,Accuracy_Improvement,Uncalibrated_Macro_F1,Calibrated_Macro_F1,Macro_F1_Improvement
hhar,f,0.1,full_model,Improved_GNN_LSTM,0.476,0.5822222222222222,0.1062222222222222,0.4335431922623219,0.5559931108318205,0.1224499185694985
hhar,g,0.0,none,Improved_GNN_LSTM,0.6,0.6,0.0,0.5278035794018929,0.5278035794018929,0.0
hhar,g,0.01,classifier_head_only,Improved_GNN_LSTM,0.6,0.5818181818181818,-0.0181818181818181,0.5278035794018929,0.4994836373000058,-0.028319942101887
hhar,g,0.01,full_model,Improved_GNN_LSTM,0.6,0.6383838383838384,0.0383838383838384,0.5278035794018929,0.5404828026950789,0.0126792232931859
hhar,g,0.05,classifier_head_only,Improved_GNN_LSTM,0.6,0.5768421052631579,-0.023157894736842,0.5278035794018929,0.498152621220254,-0.0296509581816388
hhar,g,0.05,full_model,Improved_GNN_LSTM,0.6,0.6989473684210527,0.0989473684210526,0.5278035794018929,0.6269441600183875,0.0991405806164945
hhar,g,0.1,classifier_head_only,Improved_GNN_LSTM,0.6,0.58,-0.02,0.5278035794018929,0.4921568421749521,-0.0356467372269408
hhar,g,0.1,full_model,Improved_GNN_LSTM,0.6,0.7066666666666667,0.1066666666666666,0.5278035794018929,0.6265351826283462,0.0987316032264532
hhar,h,0.0,none,Improved_GNN_LSTM,0.512,0.512,0.0,0.4625676241015006,0.4625676241015006,0.0
hhar,h,0.01,classifier_head_only,Improved_GNN_LSTM,0.512,0.4787878787878787,-0.0332121212121212,0.4625676241015006,0.3919543737070537,-0.0706132503944469
hhar,h,0.01,full_model,Improved_GNN_LSTM,0.512,0.5272727272727272,0.0152727272727272,0.4625676241015006,0.4817547754917072,0.0191871513902066
hhar,h,0.05,classifier_head_only,Improved_GNN_LSTM,0.512,0.4905263157894737,-0.0214736842105263,0.4625676241015006,0.4130671912006018,-0.0495004329008987
hhar,h,0.05,full_model,Improved_GNN_LSTM,0.512,0.5410526315789473,0.0290526315789473,0.4625676241015006,0.5132260896412847,0.050658465539784
hhar,h,0.1,classifier_head_only,Improved_GNN_LSTM,0.512,0.4844444444444444,-0.0275555555555555,0.4625676241015006,0.4020293118602039,-0.0605383122412967
hhar,h,0.1,full_model,Improved_GNN_LSTM,0.512,0.6311111111111111,0.119111111111111,0.4625676241015006,0.5824398947974981,0.1198722706959974
hhar,i,0.0,none,Improved_GNN_LSTM,0.58,0.58,0.0,0.5123106912813994,0.5123106912813994,0.0
hhar,i,0.01,classifier_head_only,Improved_GNN_LSTM,0.58,0.5818181818181818,0.0018181818181818,0.5123106912813994,0.5187439342271332,0.0064332429457337
hhar,i,0.01,full_model,Improved_GNN_LSTM,0.58,0.5676767676767677,-0.0123232323232322,0.5123106912813994,0.5304018944202085,0.018091203138809
