dataset,feature_set,protocol,family,model,fold,test_subject,perturbation,severity,status,clean_accuracy,perturbed_accuracy,accuracy_drop,clean_macro_f1,perturbed_macro_f1,macro_f1_drop,most_affected_class,n_eval_samples,checkpoint_path
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,4,104,gaussian_noise,high,ok,0.9323119777158776,0.7551532033426184,0.1771587743732591,0.7788818523798154,0.6099876117571178,0.1688942406226976,sitting,3590.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_04_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,4,104,random_channel_dropout,low,ok,0.9323119777158776,0.7880222841225627,0.1442896935933147,0.7788818523798154,0.629250720633761,0.1496311317460544,cycling,3590.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_04_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,4,104,random_channel_dropout,medium,ok,0.9323119777158776,0.7740947075208914,0.1582172701949861,0.7788818523798154,0.6180709615677725,0.1608108908120429,cycling,3590.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_04_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,4,104,random_channel_dropout,high,ok,0.9323119777158776,0.6788300835654596,0.2534818941504179,0.7788818523798154,0.5376992587490645,0.2411825936307509,cycling,3590.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_04_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,4,104,heart_rate_zero,low,ok,0.9323119777158776,0.675208913649025,0.2571030640668524,0.7788818523798154,0.5511227154274153,0.2277591369524001,cycling,3590.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_04_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,4,104,heart_rate_zero,medium,ok,0.9323119777158776,0.675208913649025,0.2571030640668524,0.7788818523798154,0.5511227154274153,0.2277591369524001,cycling,3590.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_04_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,4,104,heart_rate_zero,high,ok,0.9323119777158776,0.675208913649025,0.2571030640668524,0.7788818523798154,0.5511227154274153,0.2277591369524001,cycling,3590.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_04_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,gaussian_noise,low,ok,0.9143600662408328,0.914833215046132,-0.0004731488052992,0.911655473100932,0.9119569408340166,-0.0003014677330845,rope_jumping,4227.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,gaussian_noise,medium,ok,0.9143600662408328,0.90962857818784,0.0047314880529927,0.911655473100932,0.905352435273126,0.0063030378278059,rope_jumping,4227.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,gaussian_noise,high,ok,0.9143600662408328,0.8684646321268039,0.0458954341140288,0.911655473100932,0.8679999367453943,0.0436555363555376,ironing,4227.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,random_channel_dropout,low,ok,0.9143600662408328,0.8753252898036432,0.0390347764371895,0.911655473100932,0.8589490482054364,0.0527064248954955,descending_stairs,4227.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,random_channel_dropout,medium,ok,0.9143600662408328,0.8632599952685119,0.0511000709723208,0.911655473100932,0.8361115020141888,0.0755439710867431,descending_stairs,4227.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,random_channel_dropout,high,ok,0.9143600662408328,0.7979654601372131,0.1163946061036196,0.911655473100932,0.7637410402277446,0.1479144328731874,descending_stairs,4227.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,heart_rate_zero,low,ok,0.9143600662408328,0.7915779512656731,0.1227821149751596,0.911655473100932,0.7967217937431333,0.1149336793577986,vacuum_cleaning,4227.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,heart_rate_zero,medium,ok,0.9143600662408328,0.7915779512656731,0.1227821149751596,0.911655473100932,0.7967217937431333,0.1149336793577986,vacuum_cleaning,4227.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,heart_rate_zero,high,ok,0.9143600662408328,0.7915779512656731,0.1227821149751596,0.911655473100932,0.7967217937431333,0.1149336793577986,vacuum_cleaning,4227.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,gaussian_noise,low,ok,0.8880866425992779,0.8813821557503868,0.0067044868488911,0.8171901993311906,0.8125418820015183,0.0046483173296723,ironing,3878.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,gaussian_noise,medium,ok,0.8880866425992779,0.8586900464156781,0.0293965961835998,0.8171901993311906,0.7963486140261535,0.0208415853050371,ironing,3878.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,gaussian_noise,high,ok,0.8880866425992779,0.8014440433212996,0.0866425992779783,0.8171901993311906,0.7474251346767432,0.0697650646544474,ironing,3878.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,random_channel_dropout,low,ok,0.8880866425992779,0.7630221763795771,0.1250644662197008,0.8171901993311906,0.7208963598228517,0.0962938395083389,vacuum_cleaning,3878.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,random_channel_dropout,medium,ok,0.8880866425992779,0.6923671995874162,0.1957194430118617,0.8171901993311906,0.648740688404626,0.1684495109265646,cycling,3878.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,random_channel_dropout,high,ok,0.8880866425992779,0.5884476534296029,0.299638989169675,0.8171901993311906,0.5262694102429338,0.2909207890882568,cycling,3878.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,heart_rate_zero,low,ok,0.8880866425992779,0.5727178958225889,0.315368746776689,0.8171901993311906,0.518789030033755,0.2984011692974356,cycling,3878.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,heart_rate_zero,medium,ok,0.8880866425992779,0.5727178958225889,0.315368746776689,0.8171901993311906,0.518789030033755,0.2984011692974356,cycling,3878.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,heart_rate_zero,high,ok,0.8880866425992779,0.5727178958225889,0.315368746776689,0.8171901993311906,0.518789030033755,0.2984011692974356,cycling,3878.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,gaussian_noise,low,ok,0.9478935698447892,0.949279379157428,-0.0013858093126385,0.8589836150933282,0.8600078180578339,-0.0010242029645056,descending_stairs,3608.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,gaussian_noise,medium,ok,0.9478935698447892,0.9484478935698448,-0.0005543237250554,0.8589836150933282,0.8601835891866593,-0.001199974093331,standing,3608.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,gaussian_noise,high,ok,0.9478935698447892,0.947339246119734,0.0005543237250553,0.8589836150933282,0.8573575241718835,0.0016260909214447,standing,3608.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,random_channel_dropout,low,ok,0.9478935698447892,0.8012749445676275,0.1466186252771618,0.8589836150933282,0.7359138198737075,0.1230697952196206,ironing,3608.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,random_channel_dropout,medium,ok,0.9478935698447892,0.7594235033259423,0.188470066518847,0.8589836150933282,0.6999095841197023,0.1590740309736259,ironing,3608.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,random_channel_dropout,high,ok,0.9478935698447892,0.6200110864745011,0.3278824833702882,0.8589836150933282,0.5737998612179495,0.2851837538753787,standing,3608.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,heart_rate_zero,low,ok,0.9478935698447892,0.3356430155210643,0.6122505543237251,0.8589836150933282,0.2710354102334482,0.5879482048598801,walking,3608.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,heart_rate_zero,medium,ok,0.9478935698447892,0.3356430155210643,0.6122505543237251,0.8589836150933282,0.2710354102334482,0.5879482048598801,walking,3608.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,heart_rate_zero,high,ok,0.9478935698447892,0.3356430155210643,0.6122505543237251,0.8589836150933282,0.2710354102334482,0.5879482048598801,walking,3608.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,gaussian_noise,low,ok,0.4430784361937546,0.4357019916400295,0.0073764445537251,0.3794415481334092,0.3703056221516783,0.0091359259817309,ironing,4067.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,gaussian_noise,medium,ok,0.4430784361937546,0.491271207278092,-0.0481927710843373,0.3794415481334092,0.4120526831283101,-0.0326111349949009,ironing,4067.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,gaussian_noise,high,ok,0.4430784361937546,0.446520776985493,-0.0034423407917383,0.3794415481334092,0.3588568253960496,0.0205847227373596,standing,4067.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,random_channel_dropout,low,ok,0.4430784361937546,0.3744775018441111,0.0686009343496434,0.3794415481334092,0.3368197620948253,0.0426217860385839,standing,4067.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,random_channel_dropout,medium,ok,0.4430784361937546,0.3793951315465945,0.06368330464716,0.3794415481334092,0.3539168687191103,0.0255246794142989,standing,4067.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,random_channel_dropout,high,ok,0.4430784361937546,0.3835751167937054,0.0595033194000491,0.3794415481334092,0.3770098837880777,0.0024316643453315,standing,4067.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,heart_rate_zero,low,ok,0.4430784361937546,0.3420211458077207,0.1010572903860339,0.3794415481334092,0.310365558639563,0.0690759894938462,cycling,4067.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,heart_rate_zero,medium,ok,0.4430784361937546,0.3420211458077207,0.1010572903860339,0.3794415481334092,0.310365558639563,0.0690759894938462,cycling,4067.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,heart_rate_zero,high,ok,0.4430784361937546,0.3420211458077207,0.1010572903860339,0.3794415481334092,0.310365558639563,0.0690759894938462,cycling,4067.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,gaussian_noise,low,ok,0.9213483146067416,0.9325842696629212,-0.0112359550561796,0.0799220272904483,0.0804263565891472,-0.0005043292986989,rope_jumping,89.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,gaussian_noise,medium,ok,0.9213483146067416,0.9101123595505618,0.0112359550561798,0.0799220272904483,0.0794117647058823,0.0005102625845659,rope_jumping,89.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,gaussian_noise,high,ok,0.9213483146067416,0.9101123595505618,0.0112359550561798,0.0799220272904483,0.0794117647058823,0.0005102625845659,rope_jumping,89.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,random_channel_dropout,low,ok,0.9213483146067416,0.8539325842696629,0.0674157303370787,0.0799220272904483,0.0767676767676767,0.0031543505227715,rope_jumping,89.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,random_channel_dropout,medium,ok,0.9213483146067416,0.8539325842696629,0.0674157303370787,0.0799220272904483,0.0767676767676767,0.0031543505227715,rope_jumping,89.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,random_channel_dropout,high,ok,0.9213483146067416,0.8651685393258427,0.0561797752808989,0.0799220272904483,0.0773092369477911,0.0026127903426571,rope_jumping,89.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,heart_rate_zero,low,ok,0.9213483146067416,0.0674157303370786,0.853932584269663,0.0799220272904483,0.0105263157894736,0.0693957115009746,rope_jumping,89.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,heart_rate_zero,medium,ok,0.9213483146067416,0.0674157303370786,0.853932584269663,0.0799220272904483,0.0105263157894736,0.0693957115009746,rope_jumping,89.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,heart_rate_zero,high,ok,0.9213483146067416,0.0674157303370786,0.853932584269663,0.0799220272904483,0.0105263157894736,0.0693957115009746,rope_jumping,89.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,gaussian_noise,low,ok,0.8198244708311823,0.8309241094475994,-0.0110996386164171,0.8033829179479265,0.8116512871642589,-0.0082683692163324,descending_stairs,3874.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,gaussian_noise,medium,ok,0.8198244708311823,0.8360867320598864,-0.0162622612287041,0.8033829179479265,0.8161603213730504,-0.0127774034251239,descending_stairs,3874.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,gaussian_noise,high,ok,0.8198244708311823,0.8187919463087249,0.0010325245224573,0.8033829179479265,0.7939466321901474,0.0094362857577791,descending_stairs,3874.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,random_channel_dropout,low,ok,0.8198244708311823,0.6923076923076923,0.1275167785234899,0.8033829179479265,0.6634275555381136,0.1399553624098128,cycling,3874.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,random_channel_dropout,medium,ok,0.8198244708311823,0.6339700567888488,0.1858544140423335,0.8033829179479265,0.6065181364410254,0.1968647815069011,cycling,3874.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,random_channel_dropout,high,ok,0.8198244708311823,0.5815694372741352,0.238255033557047,0.8033829179479265,0.5576488638434011,0.2457340541045254,ironing,3874.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,heart_rate_zero,low,ok,0.8198244708311823,0.2867836861125452,0.5330407847186371,0.8033829179479265,0.2018845879240069,0.6014983300239196,ironing,3874.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,heart_rate_zero,medium,ok,0.8198244708311823,0.2867836861125452,0.5330407847186371,0.8033829179479265,0.2018845879240069,0.6014983300239196,ironing,3874.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,heart_rate_zero,high,ok,0.8198244708311823,0.2867836861125452,0.5330407847186371,0.8033829179479265,0.2018845879240069,0.6014983300239196,ironing,3874.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,gaussian_noise,low,ok,0.7165932452276065,0.6953010279001468,0.0212922173274596,0.7184193492790363,0.688445514465703,0.0299738348133332,walking,4086.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,gaussian_noise,medium,ok,0.7165932452276065,0.6798825256975036,0.0367107195301028,0.7184193492790363,0.6682195582347606,0.0501997910442756,walking,4086.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,gaussian_noise,high,ok,0.7165932452276065,0.4762604013705335,0.2403328438570729,0.7184193492790363,0.4587608603591054,0.2596584889199309,standing,4086.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,random_channel_dropout,low,ok,0.7165932452276065,0.2126774351443955,0.503915810083211,0.7184193492790363,0.1412710310713238,0.5771483182077124,standing,4086.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,random_channel_dropout,medium,ok,0.7165932452276065,0.1818404307391091,0.5347528144884973,0.7184193492790363,0.1027447210359778,0.6156746282430584,cycling,4086.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,random_channel_dropout,high,ok,0.7165932452276065,0.1534508076358296,0.5631424375917768,0.7184193492790363,0.059853512524575,0.6585658367544612,cycling,4086.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,heart_rate_zero,low,ok,0.7165932452276065,0.4329417523250122,0.2836514929025942,0.7184193492790363,0.3708865140714583,0.3475328352075779,cycling,4086.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,heart_rate_zero,medium,ok,0.7165932452276065,0.4329417523250122,0.2836514929025942,0.7184193492790363,0.3708865140714583,0.3475328352075779,cycling,4086.0,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt
