dataset,feature_set,protocol,family,model,fold,test_subject,calibration_percentage,fine_tuning_strategy,uncalibrated_accuracy,calibrated_accuracy,accuracy_improvement,uncalibrated_macro_f1,calibrated_macro_f1,macro_f1_improvement,n_calibration_samples,n_eval_samples,checkpoint_path,status
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,4,104,0.05,full_model,0.8357771260997068,0.9697947214076247,0.1340175953079179,0.6840882350254862,0.8064549530116102,0.12236671798612397,180,3410,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_04_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,4,104,0.1,classifier_head_only,0.8359640978025379,0.9585267718972454,0.12256267409470756,0.6830503191968712,0.8001317172152222,0.11708139801835105,359,3231,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_04_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,4,104,0.1,full_model,0.8359640978025379,0.9770968740328072,0.14113277623026932,0.6830503191968712,0.8131294498658654,0.13007913066899424,359,3231,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_04_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.0,none,0.8798202034539863,0.8798202034539863,0.0,0.8697300994053544,0.8697300994053544,0.0,0,4227,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.01,classifier_head_only,0.8795698924731182,0.8685782556750299,-0.010991636798088344,0.8697624592518173,0.8660765548862329,-0.003685904365584358,42,4185,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.01,full_model,0.8795698924731182,0.9065710872162485,0.02700119474313023,0.8697624592518173,0.9011758113375478,0.031413352085730484,42,4185,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.05,classifier_head_only,0.8774900398406374,0.9175796812749004,0.04008964143426297,0.8674980455539324,0.9129209229524148,0.045422877398482386,211,4016,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.05,full_model,0.8774900398406374,0.9412350597609562,0.06374501992031878,0.8674980455539324,0.9357242482182793,0.06822620266434687,211,4016,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.1,classifier_head_only,0.8764458464773922,0.923764458464774,0.04731861198738174,0.8662073005971833,0.9189927566550548,0.05278545605787144,423,3804,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.1,full_model,0.8764458464773922,0.9631966351209253,0.08675078864353314,0.8662073005971833,0.9587560648193035,0.09254876422212022,423,3804,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,6,106,0.0,none,0.9265085095410005,0.9265085095410005,0.0,0.8460023414510283,0.8460023414510283,0.0,0,3878,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,6,106,0.01,classifier_head_only,0.9270643396717896,0.8937223235217504,-0.03334201615003918,0.8462385022630076,0.8391449394562182,-0.007093562806789411,39,3839,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,6,106,0.01,full_model,0.9270643396717896,0.9489450377702526,0.021880698098463047,0.8462385022630076,0.882883423408486,0.03664492114547846,39,3839,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,6,106,0.05,classifier_head_only,0.9269815418023887,0.9500542888165038,0.023072747014115103,0.8460258678198734,0.8772601087388704,0.03123424091899696,194,3684,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,6,106,0.05,full_model,0.9269815418023887,0.9619978284473398,0.035016286644951156,0.8460258678198734,0.900964753953955,0.0549388861340816,194,3684,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,6,106,0.1,classifier_head_only,0.9272206303724928,0.9487106017191977,0.02148997134670494,0.8466961945065652,0.88169245021431,0.03499625570774478,388,3490,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,6,106,0.1,full_model,0.9272206303724928,0.9670487106017192,0.03982808022922635,0.8466961945065652,0.9008206490911236,0.05412445458455839,388,3490,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,7,107,0.0,none,0.9603658536585366,0.9603658536585366,0.0,0.8696932396477038,0.8696932396477038,0.0,0,3608,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,7,107,0.01,classifier_head_only,0.9602463605823068,0.9622060470324748,0.0019596864501679745,0.8693351548742121,0.8734844930844713,0.004149338210259201,36,3572,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,7,107,0.01,full_model,0.9602463605823068,0.9552071668533034,-0.0050391937290034106,0.8693351548742121,0.8649508884180976,-0.0043842664561144495,36,3572,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,7,107,0.05,classifier_head_only,0.9612018669778296,0.9676196032672112,0.0064177362893815815,0.8699249445925673,0.877741493311926,0.007816548719358662,180,3428,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,7,107,0.05,full_model,0.9612018669778296,0.970536756126021,0.009334889148191361,0.8699249445925673,0.8777800347349327,0.007855090142365406,180,3428,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,7,107,0.1,classifier_head_only,0.9615029257776408,0.9695103172158915,0.008007391438250688,0.8717288920163901,0.88405077582409,0.01232188380769983,361,3247,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,7,107,0.1,full_model,0.9615029257776408,0.9784416384354789,0.016938712657838084,0.8717288920163901,0.8915067372305004,0.0197778452141103,361,3247,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,8,108,0.0,none,0.6715023358741087,0.6715023358741087,0.0,0.6617978605416214,0.6617978605416214,0.0,0,4067,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,8,108,0.01,classifier_head_only,0.6711376055638351,0.8817685047193244,0.21063089915548938,0.6616330297505941,0.8695221643979472,0.20788913464735304,41,4026,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,8,108,0.01,full_model,0.6711376055638351,0.9043715846994536,0.2332339791356185,0.6616330297505941,0.885855359678361,0.22422232992776692,41,4026,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,8,108,0.05,classifier_head_only,0.6692546583850931,0.9368530020703933,0.2675983436853002,0.6615120219866254,0.9262491025555964,0.26473708056897105,203,3864,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,8,108,0.05,full_model,0.6692546583850931,0.9575569358178054,0.2883022774327123,0.6615120219866254,0.9478733882986242,0.2863613663119988,203,3864,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,8,108,0.1,classifier_head_only,0.66775956284153,0.9448087431693989,0.27704918032786885,0.6599159361019854,0.9345182725821771,0.2746023364801917,407,3660,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,8,108,0.1,full_model,0.66775956284153,0.9595628415300547,0.2918032786885246,0.6599159361019854,0.9559730014850639,0.2960570653830785,407,3660,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,9,109,0.0,none,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0,89,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,9,109,0.01,classifier_head_only,1.0,0.09090909090909091,-0.9090909090909091,0.08333333333333333,0.013888888888888888,-0.06944444444444445,1,88,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,9,109,0.01,full_model,1.0,0.4772727272727273,-0.5227272727272727,0.08333333333333333,0.05384615384615385,-0.02948717948717948,1,88,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,9,109,0.05,classifier_head_only,1.0,0.058823529411764705,-0.9411764705882353,0.08333333333333333,0.009259259259259259,-0.07407407407407407,4,85,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,9,109,0.05,full_model,1.0,0.8823529411764706,-0.11764705882352944,0.08333333333333333,0.078125,-0.005208333333333329,4,85,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,9,109,0.1,classifier_head_only,1.0,0.0625,-0.9375,0.08333333333333333,0.00980392156862745,-0.07352941176470587,9,80,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,9,109,0.1,full_model,1.0,0.9875,-0.012499999999999956,0.08333333333333333,0.08280922431865828,-0.0005241090146750477,9,80,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,1,101,0.0,none,0.8168941540046356,0.8168941540046356,0.0,0.8153375301316013,0.8153375301316013,0.0,0,3883,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,1,101,0.01,refit_train_plus_subject_shots,0.8168574401664932,0.8223204994797086,0.005463059313215446,0.815457663477758,0.822939959754405,0.0074822962766469825,39,3844,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,1,101,0.05,refit_train_plus_subject_shots,0.818107888316617,0.8387096774193549,0.02060178910273791,0.8166999018044989,0.8437813712284891,0.027081469423990145,194,3689,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,1,101,0.1,refit_train_plus_subject_shots,0.8185979971387697,0.8658082975679542,0.047210300429184504,0.8170304767035361,0.8696153696802451,0.052584892976708986,388,3495,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,2,102,0.0,none,0.7978021978021979,0.7978021978021979,0.0,0.8111030644132634,0.8111030644132634,0.0,0,4095,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,2,102,0.01,refit_train_plus_subject_shots,0.7969906265416872,0.8056240749876665,0.008633448445979353,0.8107135530401313,0.8190637748698274,0.008350221829696136,41,4054,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,2,102,0.05,refit_train_plus_subject_shots,0.7964010282776349,0.8663239074550129,0.06992287917737794,0.8104097084791252,0.8686476697662812,0.05823796128715597,205,3890,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,2,102,0.1,refit_train_plus_subject_shots,0.7962008141112619,0.8757123473541384,0.07951153324287652,0.8114442309223951,0.8784254856053072,0.06698125468291205,410,3685,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,3,103,0.0,none,0.7998522895125554,0.7998522895125554,0.0,0.5359833174926671,0.5359833174926671,0.0,0,2708,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,3,103,0.01,refit_train_plus_subject_shots,0.7997016038791496,0.8064155165982843,0.006713912719134685,0.5359047769452302,0.5405774447051938,0.004672667759963556,27,2681,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,3,103,0.05,refit_train_plus_subject_shots,0.7994558880684026,0.8161678973960358,0.01671200932763317,0.5364199826682978,0.5455999798309652,0.009179997162667375,135,2573,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,3,103,0.1,refit_train_plus_subject_shots,0.801805498563808,0.8375051292572836,0.03569963069347559,0.5375594625929532,0.5571577300145614,0.019598267421608195,271,2437,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,4,104,0.0,none,0.8291191997777161,0.8291191997777161,0.0,0.6921957286462197,0.6921957286462197,0.0,0,3599,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,4,104,0.01,refit_train_plus_subject_shots,0.8290766208251473,0.8546168958742633,0.025540275049115935,0.6920794800761717,0.7108283775862895,0.018748897510117768,36,3563,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,4,104,0.05,refit_train_plus_subject_shots,0.8297747879496928,0.8917812225797017,0.06200643463000888,0.6916545968544269,0.7435929755290145,0.051938378674587615,180,3419,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,4,104,0.1,refit_train_plus_subject_shots,0.8314294535350417,0.902130287125656,0.0707008335906143,0.6930270582328393,0.7521544668143139,0.05912740858147458,360,3239,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,5,105,0.0,none,0.8312086874409821,0.8312086874409821,0.0,0.8311406548569704,0.8311406548569704,0.0,0,4236,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,5,105,0.01,refit_train_plus_subject_shots,0.8311874105865522,0.8342870767763472,0.0030996661897949584,0.8310711249103498,0.8344273606265887,0.0033562357162388867,42,4194,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,5,105,0.05,refit_train_plus_subject_shots,0.8312624254473161,0.8456759443339961,0.014413518886679966,0.8308190346961294,0.84680236631455,0.015983331618420582,212,4024,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,5,105,0.1,refit_train_plus_subject_shots,0.830797481636936,0.852308499475341,0.021511017838405033,0.8307915404833328,0.8524078039376602,0.021616263454327433,424,3812,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,6,106,0.0,none,0.84178029328531,0.84178029328531,0.0,0.7711391135081334,0.7711391135081334,0.0,0,3887,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,6,106,0.01,refit_train_plus_subject_shots,0.8414760914760915,0.8471933471933472,0.005717255717255676,0.7705801871655101,0.7761469711125129,0.005566783947002718,39,3848,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,6,106,0.05,refit_train_plus_subject_shots,0.8415922014622258,0.8572975900352018,0.015705388572975987,0.7694919257321885,0.7837524925232465,0.014260566791058027,194,3693,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,6,106,0.1,refit_train_plus_subject_shots,0.841052029731275,0.8642081189251001,0.023156089193825058,0.7697752791993344,0.7909929672750287,0.02121768807569424,389,3498,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,7,107,0.0,none,0.8744816145977329,0.8744816145977329,0.0,0.793976857616542,0.793976857616542,0.0,0,3617,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,7,107,0.01,refit_train_plus_subject_shots,0.874616029042167,0.8765707902820441,0.0019547612398771452,0.7937164176322757,0.7953268016185339,0.0016103839862581237,36,3581,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,7,107,0.05,refit_train_plus_subject_shots,0.8760186263096624,0.880093131548312,0.004074505238649606,0.7946567392356209,0.7975783606644516,0.0029216214288307896,181,3436,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,7,107,0.1,refit_train_plus_subject_shots,0.8743471582181259,0.8854070660522273,0.011059907834101379,0.793631014771019,0.8034523435841144,0.009821328813095387,362,3255,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,8,108,0.0,none,0.7632482826300294,0.7632482826300294,0.0,0.7594877886027357,0.7594877886027357,0.0,0,4076,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,8,108,0.01,refit_train_plus_subject_shots,0.7635687732342007,0.7866171003717473,0.023048327137546565,0.7598598003047387,0.780226589689354,0.020366789384615336,41,4035,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,8,108,0.05,refit_train_plus_subject_shots,0.765754132231405,0.8551136363636364,0.08935950413223137,0.7619360499465143,0.842834164504112,0.08089811455759766,204,3872,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,8,108,0.1,refit_train_plus_subject_shots,0.7685387131952017,0.8794983642311887,0.11095965103598693,0.7658200830658322,0.8742188976984847,0.10839881463265255,408,3668,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,9,109,0.0,none,0.5510204081632653,0.5510204081632653,0.0,0.07105263157894737,0.07105263157894737,0.0,0,98,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,9,109,0.01,refit_train_plus_subject_shots,0.5567010309278351,0.6288659793814433,0.07216494845360821,0.07152317880794702,0.07721518987341772,0.005692011065470695,1,97,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,9,109,0.05,refit_train_plus_subject_shots,0.5698924731182796,0.7634408602150538,0.19354838709677413,0.0726027397260274,0.08658536585365853,0.013982626127631126,5,93,,ok
pamap2,acc16_gyro,loso,baseline,knn_k5,9,109,0.1,refit_train_plus_subject_shots,0.5568181818181818,0.8522727272727273,0.2954545454545455,0.07948094079480941,0.11503067484662577,0.035549734051816356,10,88,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,1,101,0.0,none,0.8552665464846768,0.8552665464846768,0.0,0.8610762516055921,0.8610762516055921,0.0,0,3883,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,1,101,0.01,refit_train_plus_subject_shots,0.8553590010405827,0.8605619146722164,0.005202913631633721,0.8611291478521305,0.8670192398516506,0.005890091999520175,39,3844,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,1,101,0.05,refit_train_plus_subject_shots,0.8566007047980483,0.8904852263486039,0.03388452155055566,0.8627033632348349,0.897227647878387,0.03452428464355217,194,3689,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,1,101,0.1,refit_train_plus_subject_shots,0.8583690987124464,0.8995708154506438,0.04120171673819739,0.8641971306752727,0.9060956368402961,0.04189850616502344,388,3495,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,2,102,0.0,none,0.8703296703296703,0.8703296703296703,0.0,0.8714352260918306,0.8714352260918306,0.0,0,4095,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,2,102,0.01,refit_train_plus_subject_shots,0.8692649235323138,0.8746916625555008,0.005426739023187022,0.8705251649796054,0.8773653150919127,0.006840150112307319,41,4054,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,2,102,0.05,refit_train_plus_subject_shots,0.8681233933161954,0.8948586118251928,0.026735218508997405,0.8694752829319193,0.8945894715129116,0.025114188580992236,205,3890,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,2,102,0.1,refit_train_plus_subject_shots,0.8683853459972863,0.9028493894165536,0.03446404341926723,0.8702888168641231,0.9032905944813052,0.03300177761718215,410,3685,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,3,103,0.0,none,0.8962333825701625,0.8962333825701625,0.0,0.6487422678950355,0.6487422678950355,0.0,0,2708,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,3,103,0.01,refit_train_plus_subject_shots,0.896307348004476,0.8977993286087281,0.0014919806042521522,0.6486931216358381,0.6490229272159115,0.00032980558007333904,27,2681,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,3,103,0.05,refit_train_plus_subject_shots,0.8966187329965022,0.9043917605907501,0.0077730275942479166,0.6493351406081314,0.6537729986799568,0.004437858071825396,135,2573,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,3,103,0.1,refit_train_plus_subject_shots,0.8990562166598277,0.9113664341403365,0.012310217480508756,0.6511271086715648,0.7242123605468638,0.07308525187529902,271,2437,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,4,104,0.0,none,0.8585718255070853,0.8585718255070853,0.0,0.8574875398717389,0.8574875398717389,0.0,0,3599,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,4,104,0.01,refit_train_plus_subject_shots,0.8585461689587426,0.8905416783609318,0.031995509402189204,0.8575742825102213,0.8882867820436203,0.03071249953339905,36,3563,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,4,104,0.05,refit_train_plus_subject_shots,0.8590231061713951,0.9113775957882422,0.05235448961684708,0.8576003755346863,0.9086575788449943,0.05105720331030805,180,3419,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,4,104,0.1,refit_train_plus_subject_shots,0.8576721210250077,0.9178758876196357,0.060203766594628005,0.8564069597479577,0.914744214344726,0.058337254596768306,360,3239,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,5,105,0.0,none,0.8862134088762984,0.8862134088762984,0.0,0.8886240322196137,0.8886240322196137,0.0,0,4236,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,5,105,0.01,refit_train_plus_subject_shots,0.8862660944206009,0.8881735813066285,0.0019074868860275984,0.8886884185572369,0.8897291162953359,0.0010406977380990057,42,4194,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,5,105,0.05,refit_train_plus_subject_shots,0.8849403578528827,0.9020874751491054,0.017147117296222647,0.8870037014122839,0.9029115680748219,0.01590786666253796,212,4024,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,5,105,0.1,refit_train_plus_subject_shots,0.8845750262329486,0.9126442812172089,0.028069254984260272,0.8865689382102676,0.912602694244911,0.026033756034643418,424,3812,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,6,106,0.0,none,0.8646771288911758,0.8646771288911758,0.0,0.7884887778874168,0.7884887778874168,0.0,0,3887,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,6,106,0.01,refit_train_plus_subject_shots,0.8653846153846154,0.8796777546777547,0.014293139293139245,0.7890284295240596,0.8023124950484632,0.013284065524403643,39,3848,,ok
pamap2,acc16_gyro,loso,baseline,random_forest,6,106,0.05,refit_train_plus_subject_shots,0.8648795017600867,0.8979149742756567,0.03303547251557004,0.7878890603116279,0.8170425706870188,0.029153510375390934,194,3693,,ok
