epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,0.3583973634056455,0.46265850699572686,0.9056992959956952,0.8944878164182636,0.9023055321934478,0.8964101111951525
2,0.2109090679145464,0.36366625642359895,0.9449352046993409,0.9136503430328838,0.9435616240344392,0.9118939393221347
3,0.1632488150781059,0.43508536726260605,0.9566387157526568,0.8985095812633073,0.9547308248713812,0.891237518711199
4,0.1414616122371768,0.4801121298533018,0.9623335276445002,0.9039507925242489,0.9601926928802391,0.903964410425287
5,0.12393207867111107,0.416643551549864,0.9665934263037532,0.9143600662408328,0.9647869954687018,0.9086709410458559
6,0.10956022839270849,0.4646486817903121,0.9707636428859693,0.9091554293825408,0.9688015422702262,0.905814317888133
7,0.10115957333331344,0.448304832730734,0.9721088740415228,0.915542938254081,0.9705992635025904,0.9129722866230123
8,0.09141717956054245,0.4748342036914438,0.9752477467378144,0.9067896853560444,0.9733397298863427,0.9063692657030882
9,0.061626258789677826,0.556251048736966,0.9834536567866912,0.9070262597586941,0.9821734923868707,0.905443830832927
10,0.05275123672449649,0.6150767184118823,0.9845746827496524,0.9025313461083511,0.983202128644086,0.894461379913248
11,0.0476472409291089,0.6212341107727217,0.9863683242903906,0.9037142181215992,0.9852121868136542,0.8937455719504787
12,0.04536665891381875,0.772354175479347,0.9875790323303888,0.8821859474804826,0.9869833067078156,0.879868107979751
13,0.0421731694738339,0.6731996028916754,0.9883413299852024,0.9025313461083511,0.9877610191470784,0.905175259303704
14,0.04072033505580514,0.6129268831919265,0.98928299179409,0.90962857818784,0.9883577234458395,0.9035602158364852
15,0.029304451264297898,0.6828507390383336,0.9919734541051971,0.9025313461083511,0.9916107500297824,0.8987001973385348
