feature,importance
ankle_gyro_x_skew,0.0003367852252297013
chest_gyro_z_skew,0.00033169992934190716
ankle_acc16_x_rms,0.0003209531962771538
hand_acc16_z_iqr,0.0003207722569926565
ankle_gyro_y_std,0.0003152211528633657
chest_gyro_y_iqr,0.0003148183358025122
chest_gyro_x_std,0.0003109644469977648
ankle_acc16_y_entropy,0.0003101522178906837
chest_gyro_y_min,0.00030663393267525387
ankle_gyro_z_iqr,0.0003003444665207383
ankle_acc16_x_fft_energy,0.0003001057621110097
chest_gyro_z_fft_energy,0.0002997276425091459
chest_acc16_z_slope,0.00029880345339340414
hand_gyro_x_slope,0.000292769066427968
ankle_gyro_z_kurtosis,0.0002918171109624262
ankle_acc16_z_std,0.0002912030892705933
hand_acc16_z_rms,0.0002890026836590711
hand_gyro_x_energy,0.00028644401528947185
hand_gyro_z_std,0.0002823349501392153
chest_gyro_x_median,0.00027947260513232474
hand_gyro_y_max,0.00027747330278974817
hand_gyro_y_std,0.0002753963594171089
chest_acc16_y_iqr,0.00027132845821446235
chest_acc16_z_skew,0.0002674917012121548
chest_gyro_z_mad,0.00026440091747870106
chest_gyro_x_rms,0.0002599520246821151
hand_gyro_x_median,0.0002590469994528147
ankle_gyro_x_min,0.0002579170832453411
ankle_gyro_y_fft_energy,0.0002529062529182476
chest_acc16_x_iqr,0.0002481105005565184
chest_acc16_z_std,0.00024427208799578456
chest_gyro_x_energy,0.00024173360047453148
hand_gyro_z_energy,0.00023368383222889275
hand_acc16_y_kurtosis,0.00023352759702519892
ankle_gyro_x_kurtosis,0.00022758919897985589
chest_gyro_z_median,0.0002204587442059728
chest_gyro_x_fft_argmax,0.0002067532364930672
ankle_gyro_y_kurtosis,0.00019544505671875131
ankle_acc16_x_slope,0.00018933619993756812
hand_gyro_z_fft_energy,0.00018382867863333958
chest_gyro_x_max,0.00018290558061384086
chest_gyro_x_mean,0.00018120876488560375
hand_gyro_z_skew,0.00017417278949267013
chest_gyro_z_rms,0.00017372837561521856
ankle_gyro_y_energy,0.0001734618175775674
hand_acc16_x_skew,0.00016993667577799789
ankle_gyro_x_mad,0.00016115000106222877
chest_acc16_x_entropy,0.0001586643688086756
hand_gyro_y_min,0.00015594516234437538
chest_acc16_x_kurtosis,0.00015487788237565297
ankle_acc16_z_iqr,0.00014784743557950378
hand_acc16_z_slope,0.0001450703630693684
chest_gyro_z_std,0.0001447889720487256
ankle_acc16_x_entropy,0.00014478897204872555
ankle_acc16_y_fft_argmax,0.00014406588839461893
chest_gyro_x_slope,0.00013841578407244257
hand_gyro_y_mad,0.0001266452303160567
ankle_gyro_z_mean,0.00012632872820835618
ankle_acc16_y_skew,0.00012079939855510208
hand_gyro_z_entropy,0.00011772427857312533
hand_gyro_y_median,0.00011386467178592599
hand_acc16_y_skew,0.00010158275535242096
ankle_gyro_z_rms,0.00010072980571231924
ankle_acc16_z_kurtosis,9.683666903776271e-05
ankle_gyro_y_mad,9.68366690377626e-05
ankle_gyro_y_skew,9.438247303848806e-05
hand_gyro_y_rms,9.374751505283557e-05
hand_gyro_y_slope,9.105638975493486e-05
ankle_gyro_z_energy,9.004706575751651e-05
ankle_gyro_z_entropy,8.73688895261394e-05
ankle_gyro_y_rms,8.534127513479481e-05
hand_gyro_y_kurtosis,8.360869926288855e-05
hand_acc16_y_slope,8.003223878498175e-05
chest_gyro_x_kurtosis,7.784113603396617e-05
hand_acc16_x_entropy,7.746933523021011e-05
hand_gyro_z_kurtosis,7.746933523021011e-05
ankle_acc16_y_slope,7.350677883918215e-05
hand_gyro_z_slope,6.695332045602025e-05
ankle_gyro_x_slope,6.678434765508848e-05
chest_gyro_x_iqr,6.678434765508845e-05
hand_gyro_y_energy,6.678434765508845e-05
hand_gyro_z_rms,6.678434765508844e-05
chest_gyro_y_fft_argmax,6.678434765508842e-05
