feature,importance
chest_gyro_y_median,0.0016003216828956552
chest_acc16_z_iqr,0.001596414027432477
chest_gyro_z_iqr,0.0015947297163674463
chest_acc16_z_mad,0.0015761155454238342
hand_gyro_y_energy,0.0015367468379791631
hand_gyro_z_max,0.0013603658823216384
ankle_acc16_x_entropy,0.0012995495632206016
ankle_acc16_y_entropy,0.0012603942397944443
hand_gyro_x_entropy,0.0012567620756259354
ankle_gyro_x_median,0.0012398978237001944
ankle_acc16_y_skew,0.0012323002899916097
ankle_gyro_z_skew,0.0012265060674373192
ankle_gyro_y_iqr,0.0012157309259774136
chest_gyro_z_mad,0.0012070560244898485
hand_gyro_x_iqr,0.0012001516199981565
chest_acc16_z_kurtosis,0.001172365985148515
hand_gyro_x_mad,0.0011382009074431662
ankle_gyro_z_median,0.0011184185238308723
chest_gyro_z_min,0.0011111379755520305
ankle_acc16_x_kurtosis,0.001056826978700613
hand_gyro_x_fft_energy,0.0010472778444753847
hand_gyro_x_energy,0.0009870596850675732
hand_gyro_z_min,0.000986861798881818
chest_gyro_z_fft_argmax,0.000971001670064664
hand_gyro_x_rms,0.0009532734573126772
ankle_gyro_y_mad,0.0009486862516543178
hand_gyro_x_mean,0.0009431878972975803
ankle_gyro_y_fft_energy,0.0009317181520040063
chest_acc16_z_entropy,0.00091490915491937
hand_gyro_x_std,0.0008877105688418098
chest_gyro_x_min,0.0008034761736134837
hand_gyro_y_min,0.000798255916028048
ankle_gyro_y_rms,0.0007908479063885373
chest_gyro_y_entropy,0.0007809227141618663
ankle_gyro_y_max,0.0007529786305291279
ankle_gyro_z_kurtosis,0.0007378744059677795
hand_gyro_x_median,0.0007329104842228592
ankle_acc16_y_kurtosis,0.0007061710712789334
chest_gyro_x_kurtosis,0.0006947774681945282
ankle_acc16_x_skew,0.0006880298530119573
chest_gyro_x_skew,0.0006710853813215466
chest_acc16_z_skew,0.000644441298891578
hand_gyro_y_mean,0.0006249574549061054
ankle_gyro_y_median,0.0006214271199462236
ankle_gyro_x_fft_argmax,0.0006204168368065775
hand_gyro_x_min,0.0006125461998903992
chest_acc16_y_skew,0.0005800721665099209
hand_acc16_z_skew,0.0005800045874308507
ankle_acc16_y_fft_argmax,0.0005729702645289556
chest_acc16_y_kurtosis,0.000568743598340544
chest_gyro_z_mean,0.0005664518813147974
ankle_acc16_z_entropy,0.0005611427313382226
chest_gyro_y_kurtosis,0.0005546392913449719
hand_gyro_x_max,0.0005284983665047859
chest_gyro_z_median,0.0005082649571492288
hand_gyro_y_median,0.0005040191094740753
chest_acc16_y_entropy,0.0004937722803201658
chest_gyro_x_fft_argmax,0.0004918285462284448
chest_acc16_z_fft_argmax,0.0004805391969134094
chest_gyro_x_entropy,0.00047307977175224745
ankle_acc16_z_kurtosis,0.00047159252650476086
chest_gyro_z_max,0.00046046928551265445
chest_gyro_z_kurtosis,0.000458798878668101
ankle_gyro_y_skew,0.00045845682287696615
ankle_gyro_z_entropy,0.00043323162181888264
hand_gyro_x_kurtosis,0.0004255937947017019
chest_gyro_x_median,0.00041140082599844995
chest_gyro_x_mean,0.00040337730087119944
hand_gyro_z_mean,0.00039967115329992163
ankle_gyro_y_entropy,0.00039061744310222755
ankle_gyro_y_kurtosis,0.0003887880930401837
chest_gyro_y_fft_argmax,0.0003873602140405232
ankle_acc16_z_skew,0.0003865420124048629
hand_gyro_z_kurtosis,0.0003802263502695641
ankle_gyro_x_entropy,0.0003765647942007948
hand_gyro_z_median,0.00037401994832454363
ankle_gyro_x_kurtosis,0.0003694017049046277
chest_gyro_x_slope,0.00036402280932789195
hand_acc16_x_entropy,0.0003605064093425541
chest_gyro_z_entropy,0.0003580750123274867
chest_gyro_z_skew,0.0003569984303822961
hand_acc16_x_kurtosis,0.00034991475443204364
ankle_gyro_x_skew,0.0003497201123666411
hand_gyro_z_skew,0.00034395279470346093
hand_acc16_x_skew,0.00034139491807234934
chest_acc16_x_entropy,0.00033459838791776667
ankle_gyro_z_mean,0.0003288053563426202
chest_acc16_z_slope,0.00031745162410077703
chest_acc16_y_slope,0.0003072437664561281
hand_acc16_x_slope,0.0003054528733075709
chest_acc16_x_kurtosis,0.0003037603464744573
chest_acc16_x_skew,0.0003008160916781912
hand_gyro_y_entropy,0.000299705464221645
hand_gyro_x_skew,0.00029818318339129194
