dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate,artifact_dir
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,9,0.44410579991526,0.9472156102279192,0.2348454333641952,0.0390064137392314,0.0735780369849977,0.5555555555555556,0.2222222222222222,0.3333333333333333,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence
pamap2,improved_gnn_lstm_res,sequence,9,0.4094692912742932,0.9091359173320188,0.2327236670553046,0.0464846935278,0.0485195973843599,0.4444444444444444,0.1111111111111111,0.1111111111111111,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence
