dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate,artifact_dir
pamap2,improved_gnn_lstm,sequence,9,0.4032694922430075,0.9451311294508836,0.2175382339436997,0.0386839554157671,0.0486906765976308,0.4444444444444444,0.1111111111111111,0.3333333333333333,results\canonical_protocol_only_v2\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm\sequence
pamap2,improved_gnn_lstm_attn_adj,sequence,9,0.4258938168696511,0.932943902710528,0.2349040569605741,0.0513029418324171,0.0590090642413945,0.4444444444444444,0.3333333333333333,0.2222222222222222,results\canonical_protocol_only_v2\core_comparison\pamap2\acc16_gyro_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj\sequence
