dataset,model,eval_unit,metric,folds,mean,std,ci95_half_width,ci95_low,ci95_high
pamap2,improved_gnn_lstm,sequence,accuracy,9,0.8550623863505851,0.12480376971305031,0.08153846287919286,0.7735239234713922,0.9366008492297779
pamap2,improved_gnn_lstm,sequence,macro_f1,9,0.712910045256756,0.2690456328781638,0.175776480147067,0.537133565109689,0.8886865254038231
pamap2,improved_gnn_lstm,sequence,balanced_accuracy,9,0.8413271674694429,0.12085155859268024,0.07895635161388442,0.7623708158555584,0.9202835190833274
pamap2,improved_gnn_lstm_attn_adj,sequence,accuracy,9,0.8582107742248608,0.09069435430459045,0.059253644812332425,0.7989571294125284,0.9174644190371932
pamap2,improved_gnn_lstm_attn_adj,sequence,macro_f1,9,0.6890888050007304,0.2514992237750877,0.16431282619972395,0.5247759788010065,0.8534016312004544
pamap2,improved_gnn_lstm_attn_adj,sequence,balanced_accuracy,9,0.8480089208990486,0.08613868435617453,0.05627727377936736,0.7917316471196812,0.9042861946784159
