"dataset","eval_protocol","model","eval_unit","fold","fold_subject","test_subject","validation_subject","n_train_windows","n_val_windows","n_test_windows","n_test_windows_raw","n_train_eval_samples","n_val_eval_samples","n_test_eval_samples","n_test_predictions","n_test_classes","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","feature_set","window_type","task","sessions"
"pamap2","loso","improved_gnn_lstm","sequence","1","101","101","102","22221","4095","3883","3883","22158","4086","3874","3874","12","917133","917133","0","3.498584747314453","0.8709344346928239","0.8736584636481163","0.8814367153398143","0.8746322316974138","0.9065311919051778","0.8736584636481163","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm","sequence","2","102","102","103","23396","2708","4095","4095","23333","2699","4086","4086","12","917133","917133","0","3.498584747314453","0.693587860988742","0.732765651575435","0.6944104285312145","0.6672623353623882","0.7261653447292581","0.732765651575435","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm","sequence","3","103","103","104","23892","3599","2708","2708","23829","3590","2699","2699","8","917133","917133","0","3.498584747314453","0.8851426454242312","0.8910399877477002","0.5949656159457289","0.8889894875351072","0.6083037803034775","0.5940266584984668","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm","sequence","4","104","104","105","22364","4236","3599","3599","22301","4227","3590","3590","10","917133","917133","0","3.498584747314453","0.9428969359331476","0.9389046058917474","0.7832837812269814","0.9434202422362846","0.7873986090129171","0.7824205049097895","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm","sequence","5","105","105","106","22076","3887","4236","4236","22013","3878","4227","4227","12","917133","917133","0","3.498584747314453","0.8963804116394606","0.8975135557727135","0.8920766385662581","0.8969595089511017","0.8902669478475623","0.8975135557727135","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm","sequence","6","106","106","107","22695","3617","3887","3887","22632","3608","3878","3878","12","917133","917133","0","3.498584747314453","0.9071686436307375","0.8333115407905769","0.8288349436467289","0.9082106557017917","0.8272127467463949","0.8333115407905769","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm","sequence","7","107","107","108","22506","4076","3617","3617","22443","4067","3608","3608","11","917133","917133","0","3.498584747314453","0.9634146341463414","0.9388359681847532","0.8688260547125983","0.9631446128847653","0.880467321255844","0.8605996375026904","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm","sequence","8","108","108","109","26025","98","4076","4076","25962","89","4067","4067","12","917133","917133","0","3.498584747314453","0.7270715515121712","0.7028390320251426","0.6445084452577692","0.6782554077883933","0.6634789779245643","0.7028390320251426","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","improved_gnn_lstm","sequence","9","109","109","101","26218","3883","98","98","26155","3874","89","89","1","917133","917133","0","3.498584747314453","1.0","1.0","0.08333333333333333","1.0","0.08333333333333333","0.08333333333333333","acc16_gyro","overlapping","protocol12","protocol"
