dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,improved_gnn_lstm,sequence,9,0.40417723874486045,0.8917425663761409,0.21043334777921244,0.04282319749520623,0.057513387188229306,0.3333333333333333,0.2222222222222222,0.2222222222222222
