dataset,eval_protocol,model,subject,n_predictions,n_true_classes,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,dominant_confusion
pamap2,loso,improved_gnn_lstm,109,89,1,0.5842696629213483,0.5842696629213483,0.061465721040189124,0.7375886524822693,0.08333333333333333,0.04868913857677903,24->5 (26)
pamap2,loso,improved_gnn_lstm,108,4067,12,0.7054339808212442,0.7008811054683091,0.6096172954622558,0.6361577184379104,0.6617212735682637,0.7008811054683091,2->3 (335)
pamap2,loso,improved_gnn_lstm,103,2699,8,0.93701370878103,0.9302970816238929,0.6264353525172653,0.9404883058216555,0.6342980201292608,0.6201980544159286,3->17 (23)
pamap2,loso,improved_gnn_lstm,104,3590,10,0.8963788300835654,0.8993949818991525,0.7439911574988995,0.8935046947524313,0.7525736921130873,0.7494958182492937,3->2 (72)
pamap2,loso,improved_gnn_lstm,106,3878,12,0.9012377514182568,0.8300257256783339,0.8220924251850276,0.9009595039116254,0.8218426295379099,0.8300257256783339,3->2 (133)
pamap2,loso,improved_gnn_lstm,107,3608,11,0.9611973392461197,0.9449811998928873,0.8706352802848655,0.9617489543989911,0.8791175327641896,0.86623276656848,16->17 (18)
pamap2,loso,improved_gnn_lstm,102,4086,12,0.9052863436123348,0.8759348724250297,0.8788567482179315,0.9034531047456522,0.9150691782393955,0.8759348724250297,2->17 (92)
pamap2,loso,improved_gnn_lstm,105,4227,12,0.8963804116394606,0.8979206617998315,0.8949776093585289,0.8984936758665263,0.9016837875909555,0.8979206617998315,3->17 (80)
pamap2,loso,improved_gnn_lstm,101,3874,12,0.908363448631905,0.9082392155162026,0.9081188177458408,0.9062982096622975,0.9205665534795839,0.9082392155162026,2->3 (105)
