dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,improved_gnn_lstm,sequence,9,0.4032694922430075,0.9451311294508836,0.21753823394369975,0.03868395541576711,0.04869067659763083,0.4444444444444444,0.1111111111111111,0.3333333333333333
