dataset,feature_set,window_type,task,sessions,processed_dataset_dir,variant_name,eval_protocol,model,eval_unit,n_samples,n_eval_samples,n_folds,runtime_sec,total_params,trainable_params,non_trainable_params,parameter_size_mb_float32,n_nodes,node_feat_dim,standardize_input,class_balanced_loss,label_smoothing,lr,optimizer,weight_decay,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,subject_macro_accuracy_mean,subject_macro_accuracy_std,subject_macro_f1_mean,subject_macro_f1_std
pamap2,acc16_gyro_hr,overlapping,protocol12,protocol,data\processed\canonical_protocol_only\pamap2\acc16_gyro_hr\overlapping,v2_norm_balanced_ls005,loso,improved_gnn_lstm,sequence,30118,30118,9,1321.5953528881073,928269,928269,0,3.541065216064453,22,23,True,True,0.05,0.0005,adamw,0.0003,0.8844544790490736,0.8772118901879353,0.8707008158008942,0.8847761879160772,0.8715248668405625,0.8772118901879353,0.8550623863505851,0.12480376971305031,0.712910045256756,0.2690456328781638
