epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,0.9172406290097529,0.6674004460756595,0.8092525329764864,0.8784202374806401,0.7989820875264346,0.8769707514246866
2,0.5383375209915184,0.7188094369855564,0.9424201873446759,0.8722250903458957,0.9404582403037748,0.8718486894172446
3,0.49090943108710705,0.8429667352322272,0.9565283884534506,0.8469282395456892,0.9538103900423179,0.8462335214874676
4,0.46181594918686214,0.6335281545914628,0.9654368189638692,0.8939081053175013,0.9644492085056786,0.8974755162231179
5,0.4366186024399292,0.7844787612595876,0.9733129420760849,0.8456375838926175,0.9725009746017729,0.8425847221447506
6,0.4277365272062455,0.7261485085160571,0.9763333970560122,0.8678368611254518,0.9750934095222513,0.8644766784477457
7,0.4177781572478197,0.674259215585645,0.9787421143184859,0.8926174496644296,0.9779459089294833,0.8908767213951171
8,0.40899152040960135,0.742830355541572,0.9807302619002103,0.876871450696954,0.9806109375783154,0.8810587400080317
9,0.3997747618549072,0.7463208873230708,0.9840948193462054,0.8799690242643263,0.9836828315946474,0.8808690435136165
10,0.3954238702840227,0.7082889533775273,0.9852035939590901,0.8840991223541559,0.9844967880740466,0.883055581259027
11,0.3802201671402989,0.6821702131612066,0.9902504301280826,0.9016520392359318,0.9899601037025348,0.9001924048096485
12,0.3768167473280368,0.7656337200795245,0.9920856432804435,0.8729994837377387,0.9918038103183626,0.8763464781908098
13,0.37185635465642186,0.705505286394842,0.99327088510801,0.890810531750129,0.9932655106120687,0.8922443072064575
14,0.3709365602616164,0.7520398746985533,0.9931944178933282,0.8897780072276716,0.9930259086934647,0.8903185324447992
15,0.37059325987625885,0.8071396158768703,0.9936532211814185,0.8727413526071244,0.9938696974517013,0.8744445934005807
16,0.36925623637384264,0.6996008215811552,0.994035557254827,0.8985544656685597,0.9941160194780546,0.9004329205069489
17,0.3634559878676737,0.7872597860056035,0.996367807302619,0.8665462054723799,0.9966230729538482,0.8699233758641473
18,0.3615878721822678,0.7880053363036543,0.9966354425540049,0.8737738771295819,0.996983048265101,0.8761609192757112
19,0.36188610887418077,0.7690796337302468,0.9966354425540049,0.8817759421786268,0.9971045063481164,0.883188971537359
20,0.3614611436044069,0.759573761548772,0.9963295736952782,0.8807434176561694,0.9967875557430554,0.8813277140954267
21,0.3607789995735951,0.7556410752502248,0.9966736761613458,0.8820340733092411,0.9971852752181435,0.8831957938387155
22,0.3597868446113274,0.7968883722882081,0.9969030778053909,0.8748064016520393,0.9972011548077387,0.8760589658385727
23,0.3584083741002,0.7673543209520639,0.9972471802714586,0.8820340733092411,0.9975592078821864,0.8831340060585419
24,0.35782749007477904,0.7595668743890035,0.9975530491301854,0.8825503355704698,0.9978288369766289,0.88376072589723
