dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,gnn_attention_adj,window,9,0.3539692214091782,0.8007584446731423,0.21633221176989964,0.022797687833176334,0.015784935244143997,0.3333333333333333,0.0,0.3333333333333333
