dataset,eval_protocol,model,subject,n_predictions,n_true_classes,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,dominant_confusion
pamap2,loso,gnn_attention_adj,109,98,1,0.7653061224489796,0.7653061224489796,0.07225433526011561,0.8670520231213874,0.08333333333333333,0.06377551020408163,24->5 (8)
pamap2,loso,gnn_attention_adj,108,4076,12,0.4006378802747792,0.3788069127746781,0.3184170657394824,0.35359529052180216,0.342750579000886,0.3788069127746781,1->2 (343)
pamap2,loso,gnn_attention_adj,103,2708,8,0.8205317577548006,0.7831630340023958,0.5350231001236126,0.8236321916591434,0.5762744781306638,0.5221086893349306,2->1 (94)
pamap2,loso,gnn_attention_adj,101,3883,12,0.7218645377285604,0.6817180154576099,0.6723352923724849,0.7021120235983176,0.7280951930484941,0.6817180154576099,13->4 (112)
pamap2,loso,gnn_attention_adj,104,3599,10,0.8460683523200889,0.8426274116907522,0.6984646167522768,0.8486535186267862,0.7054594426236888,0.7021895097422934,7->12 (92)
pamap2,loso,gnn_attention_adj,102,4095,12,0.7811965811965812,0.7820648515244248,0.7726655846344279,0.7795492623881328,0.8118831666842686,0.7820648515244248,4->13 (150)
pamap2,loso,gnn_attention_adj,107,3617,11,0.8664639203760022,0.8246959782055598,0.7727604870017766,0.8628938359126602,0.8163064951594882,0.7559713133550966,16->17 (57)
pamap2,loso,gnn_attention_adj,106,3887,12,0.8559300231541034,0.7754426117080708,0.7764305253524126,0.8582678939097365,0.7804425577656658,0.7754426117080708,3->2 (62)
pamap2,loso,gnn_attention_adj,105,4236,12,0.853399433427762,0.8277597755997069,0.8402883717562624,0.8528170071007968,0.862789437078272,0.8277597755997069,3->17 (93)
