"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","gnn_learnable_adj","window","30199","30199","9","578.413850069046","11376","11376","0","0.04339599609375","22","23","0.7631047385675023","0.7415192392506383","0.7428891983309381","0.7660776655339658","0.7515558989193521","0.7415192392506383","0.7746744523370988","0.11568933393488458","0.604574745190911","0.2314270592027026","acc16_gyro_hr","overlapping","protocol12","protocol"
