dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,gnn_learnable_adj,window,9,0.3672536709518374,0.8156574654430614,0.21571538730902434,0.03346637746592538,0.030551586390381684,0.4444444444444444,0.2222222222222222,0.3333333333333333
